mins,range_bps,rv_bps,path_bps,eff,atr_bps,prints_min,vol_min,day,win,or15,or30
390,134.8083311716024,98.7742028217016,1108.896244865818,0.048767496901458526,6.140388708190354,712.9025641025642,772.2,20260710,US  13:30-20:00,46.442348727647,57.06969699505452
300,132.96737320402,97.4246546249013,991.8379491483443,0.05729188025162046,7.055610877272258,787.1,852.4933333333333,20260710,US* 13:30-18:30,46.442348727647,57.06969699505452
540,105.11473970382129,90.96889776327336,1429.5967134465393,0.00041339567956932534,5.225092200151724,382.29814814814813,414.8296296296296,20260713,EU  07:00-16:00,23.133685685820907,28.115026764154607
390,65.09515205754715,49.17904182772454,730.079528757468,0.04629502527204635,3.4397448237133488,107.41025641025641,118.88974358974359,20260713,EU- 07:00-13:30,23.133685685820907,28.115026764154607
390,120.90260483273877,96.10114534265598,1393.8328206193696,0.06007014964262604,7.4421018841157505,825.348717948718,904.4205128205128,20260713,US  13:30-20:00,62.26021404051962,73.78676718045365
300,98.18604025038702,89.68584844969845,1148.930740377061,0.07058559875792418,7.993987121671042,837.53,906.2766666666666,20260713,US* 13:30-18:30,62.26021404051962,73.78676718045365
540,127.30502453053629,120.91251747208211,1723.4463624286889,0.045076909882934446,6.324053710282774,418.89074074074074,458.03333333333336,20260714,EU  07:00-16:00,19.20148874978853,25.630181018440197
390,127.30502453053629,92.44990284270966,980.2521978195244,0.08798265038515246,4.683141817298474,159.52051282051283,178.8948717948718,20260714,EU- 07:00-13:30,19.20148874978853,25.630181018440197
390,110.26571265410327,87.59375275741789,1237.2440540562657,0.004546456469385629,6.797856314131635,715.5692307692308,774.9076923076923,20260714,US  13:30-20:00,43.921529107460785,43.921529107460785
300,110.26571265410327,83.82338150785321,1036.8539914082576,0.027418291409431576,7.509489737646545,761.45,825.4533333333334,20260714,US* 13:30-18:30,43.921529107460785,43.921529107460785
540,178.57440322500042,92.03131191730581,1441.2316194292353,0.10094037944531695,5.1956180664681275,412.2814814814815,449.77592592592595,20260715,EU  07:00-16:00,18.323866002565342,44.81018140627342
390,68.71449750962003,48.43597838468708,697.7851672855807,0.028795589868997225,3.360656823034595,103.35128205128206,115.05897435897435,20260715,EU- 07:00-13:30,18.323866002565342,44.81018140627342
390,193.80039060543842,98.98947390273166,1448.3729859985317,0.05838997817611697,7.448511004022046,907.3589743589744,991.9641025641025,20260715,US  13:30-20:00,48.90914250421486,74.4487288630711
300,193.80039060543842,92.87439677264727,1201.070893075009,0.06389762366366884,7.950656851453085,965.6166666666667,1055.53,20260715,US* 13:30-18:30,48.90914250421486,74.4487288630711
540,145.36256323777403,99.239112845035,1630.3859411416256,0.0535001281835611,6.00571482106052,401.77592592592595,437.64814814814815,20260716,EU  07:00-16:00,22.17537942664418,25.21079258010118
390,109.78077571669478,62.71508627541215,861.1609273701858,0.07238546654049902,4.263847451031262,128.36666666666667,141.13589743589745,20260716,EU- 07:00-13:30,22.17537942664418,25.21079258010118
390,153.70406459976783,99.24554649562589,1538.4921508735515,0.0637578318431675,8.131459058852105,847.148717948718,933.1102564102564,20260716,US  13:30-20:00,75.75051474762539,93.71372406137995
300,106.67773833026885,90.78662400758581,1240.3349227782812,0.06447216543972062,8.651149391199722,852.74,931.7633333333333,20260716,US* 13:30-18:30,75.75051474762539,93.71372406137995
540,187.98987412246746,114.58466078222904,1891.7978941375857,0.03579190630719513,7.1617031244009235,542.9962962962964,594.6925925925926,20260717,EU  07:00-16:00,16.354510104129513,18.79028820474455
390,95.86526667420598,65.57560393862879,970.1183950419079,0.047545763931708715,5.060485143649568,184.16153846153847,205.7,20260717,EU- 07:00-13:30,16.354510104129513,18.79028820474455
390,224.12875184373829,119.53497378334788,1813.31713677233,0.023150689621611053,9.604558842189432,1033.8487179487179,1129.4153846153847,20260717,US  13:30-20:00,96.96535953987275,96.96535953987275
300,224.12875184373829,110.98573973501364,1477.8683039122775,0.048840107987196506,10.142233316168749,1097.7966666666666,1197.5233333333333,20260717,US* 13:30-18:30,96.96535953987275,96.96535953987275
540,136.99699803918168,91.0316191510643,1498.9786496369106,0.05447421054369808,5.617509959941722,415.6222222222222,447.14814814814815,20260720,EU  07:00-16:00,10.151139183397248,30.540179423554115
390,108.19205608287494,57.467502573244744,799.9870460609237,0.09959684746421553,4.119186787634965,129.87179487179486,140.77692307692308,20260720,EU- 07:00-13:30,10.151139183397248,30.540179423554115
390,146.16688317833393,96.93785187616139,1471.3483714662168,0.06432916354785277,7.548018052418545,853.3307692307692,919.7358974358974,20260720,US  13:30-20:00,53.683422662319224,73.21248827825907
300,109.86174798041931,86.08934664339212,1140.9418386889135,0.03331622963070572,7.7390733300641505,870.2766666666666,934.8966666666666,20260720,US* 13:30-18:30,53.683422662319224,73.21248827825907
540,87.75090066906846,76.61796473306362,1206.4072765856615,0.03243010531693263,4.539403874624324,394.8814814814815,429.3574074074074,20260721,EU  07:00-16:00,15.096929147366616,23.84628581231772
390,47.00634757248242,42.60269762203217,621.0129439666723,0.04221116862676987,3.170487087110865,117.11794871794872,130.71025641025642,20260721,EU- 07:00-13:30,15.096929147366616,23.84628581231772
390,102.96385129347267,68.31742183754406,894.5250451569286,0.048350259767825705,5.081860632657275,745.9769230769231,805.6538461538462,20260721,US  13:30-20:00,40.003426417680316,52.681171834846666
300,102.96385129347267,65.8543695789499,770.7369837166311,0.06209012912171757,5.608189138255954,769.9866666666667,831.1266666666667,20260721,US* 13:30-18:30,40.003426417680316,52.681171834846666
540,134.10307294485537,79.46729939194209,1354.9889466837506,0.05778562570761425,4.8229633893233625,396.51296296296294,426.35185185185185,20260722,EU  07:00-16:00,17.611229951118098,25.257081003066933
390,75.94305988677267,55.506433773416504,802.3184051815058,0.004712201379651228,3.9209492574096583,143.5102564102564,157.75897435897437,20260722,EU- 07:00-13:30,17.611229951118098,25.257081003066933
390,86.61538989801875,67.44719693550813,994.2116965892112,0.013115517647044233,5.128997523325031,711.1102564102564,761.876923076923,20260722,US  13:30-20:00,32.96363698794767,64.29626068742918
300,86.61538989801875,61.87920283159377,803.962002232641,0.04944505535341867,5.416680973800776,745.3333333333334,794.8733333333333,20260722,US* 13:30-18:30,32.96363698794767,64.29626068742918
540,158.20762233292768,113.9450254698421,1768.5509607524175,0.004305321370587368,6.25255564537808,516.3981481481482,561.4203703703704,20260724,EU  07:00-16:00,34.49574056401411,43.33855730758118
390,58.92292741010532,57.96508583204976,812.4541830468246,0.006036217595622276,3.958052856202869,135.16153846153847,148.97435897435898,20260724,EU- 07:00-13:30,34.49574056401411,43.33855730758118
390,146.60135472620686,115.23945810711618,1673.9492518517807,0.0517865564014204,8.68212017100458,1037.8487179487179,1132.3948717948717,20260724,US  13:30-20:00,57.39622674576538,108.13273863248013
300,131.87987977462123,107.17017053716582,1363.1621862027644,0.04992435125751061,9.12935911928192,1065.55,1162.4066666666668,20260724,US* 13:30-18:30,57.39622674576538,108.13273863248013
540,287.05509507557286,101.54215991914008,1510.5368581399857,0.1519369956406731,5.647329087114558,543.1888888888889,585.0425925925925,20260727,EU  07:00-16:00,13.930486870516125,14.975273385804833
390,61.03294560144877,41.35965993395349,613.5133976398422,0.0702562308891502,2.9615679298760726,110.66153846153846,121.45897435897436,20260727,EU- 07:00-13:30,13.930486870516125,14.975273385804833
390,236.7831776354921,121.93369099687956,1797.680586827166,0.07618174226695029,9.411398463565988,1091.5307692307692,1173.2820512820513,20260727,US  13:30-20:00,65.69049368461566,96.04282565340611
300,236.7831776354921,115.10382821354945,1504.7431348892815,0.11705226820388538,10.222408826376496,1187.4266666666667,1272.8266666666666,20260727,US* 13:30-18:30,65.69049368461566,96.04282565340611
540,164.17336564341474,124.93791263935407,1990.840065988415,0.016098742637695684,7.1682611407021914,628.1092592592593,677.5777777777778,20260728,EU  07:00-16:00,16.72136131553298,19.67218978297998
390,72.87652124149402,68.33219243823119,988.2067900388058,0.0029864841572575123,5.03154084833911,176.34871794871796,192.78974358974358,20260728,EU- 07:00-13:30,16.72136131553298,19.67218978297998
390,170.52266179970297,122.61712006488186,1747.8340188602815,0.005120983362884002,8.808066460114341,1131.371794871795,1223.5358974358974,20260728,US  13:30-20:00,94.29742158283679,125.34220838477643
300,170.52266179970297,117.22277858321122,1490.497545623093,0.004383213853566162,9.68263340908142,1252.3966666666668,1353.81,20260728,US* 13:30-18:30,94.29742158283679,125.34220838477643
540,213.25741297808338,115.08230635908438,1899.1391403591251,0.07731154764332816,7.104767172271828,530.6277777777777,566.2777777777778,20260729,EU  07:00-16:00,17.816215441913766,20.502077066322876
390,85.94757198109153,67.64555549721224,1012.8412477456905,0.0035363787019894568,5.062504820777275,151.27179487179487,164.77179487179487,20260729,EU- 07:00-13:30,17.816215441913766,20.502077066322876
390,280.57837896020953,151.70483882177913,2241.4451881662244,0.08663512934068796,12.03645182153309,1383.7128205128206,1486.5692307692307,20260729,US  13:30-20:00,57.227943023214095,117.77474794589358
300,210.52348319041297,121.61246442859843,1565.60093392212,0.021693792997068383,10.869123222465406,1228.4466666666667,1318.5266666666666,20260729,US* 13:30-18:30,57.227943023214095,117.77474794589358
540,330.7769984443656,112.50853196685061,1953.8836699869044,0.11031369730053009,7.503568996614129,634.3444444444444,696.0388888888889,20260730,EU  07:00-16:00,38.39050972044067,46.94195027428291
390,198.5935609472085,74.93110876173716,1126.8199164360126,0.12681096648747267,5.739915376661098,208.04102564102564,235.17948717948718,20260730,EU- 07:00-13:30,38.39050972044067,46.94195027428291
390,173.9099221981927,99.76025513454275,1466.8281498200563,0.08988626689242235,8.067338496190672,1130.9820512820513,1232.2179487179487,20260730,US  13:30-20:00,65.77707583657134,125.27257553595305
300,155.5138777964231,95.02825855420265,1228.039900252522,0.09408417112190134,8.868389015018948,1187.0266666666666,1289.09,20260730,US* 13:30-18:30,65.77707583657134,125.27257553595305
540,226.93739900231856,118.24073727085793,1890.8001155055842,0.03579298598563453,7.326967064021796,647.3888888888889,695.8055555555555,20260731,EU  07:00-16:00,31.00189699992974,41.979905852596076
390,73.24527506498981,58.29843464612628,856.8472962095441,0.04501166150277319,4.454256720117747,155.55897435897435,172.3128205128205,20260731,EU- 07:00-13:30,31.00189699992974,41.979905852596076
390,225.88399842650466,119.70444482936021,1752.0965231988405,0.03925034392020051,9.439178913369219,1188.325641025641,1273.1692307692308,20260731,US  13:30-20:00,108.3963459941431,150.44363827090345
300,225.88399842650466,113.34682623783978,1498.1081388981465,0.041382309102484,10.582047583664787,1309.16,1400.2333333333333,20260731,US* 13:30-18:30,108.3963459941431,150.44363827090345
540,175.2146466854355,95.22575067763655,1542.7047810989513,0.044956866522516556,5.758236947143517,485.5759259259259,521.6722222222222,20260803,EU  07:00-16:00,24.743385734520082,24.743385734520082
390,87.78218825956948,63.2386468768036,940.6882143428952,0.06554211308449796,4.51039392582051,147.0,162.08205128205128,20260803,EU- 07:00-13:30,24.743385734520082,24.743385734520082
390,229.472644886013,75.6263930150655,987.0625559875457,0.1921528468667588,5.757781662713165,921.0871794871795,987.8846153846154,20260803,US  13:30-20:00,79.8702329107675,110.90149337941006
300,229.472644886013,72.17223728021852,814.4575695250467,0.22883857940782068,6.217124789157865,969.2066666666667,1039.3966666666668,20260803,US* 13:30-18:30,79.8702329107675,110.90149337941006
540,237.04709989166508,75.43164924154935,1185.5128856399056,0.1707265291712525,4.5192089067727474,507.6259259259259,549.1222222222223,20260804,EU  07:00-16:00,21.924922188021256,24.934225233435935
390,94.49211562602102,50.34287481681116,695.8263953439392,0.07751324170207632,3.6133682721133074,155.83333333333334,171.87179487179486,20260804,EU- 07:00-13:30,21.924922188021256,24.934225233435935
390,255.34056784056784,64.8847563827094,949.6148819713212,0.20436458861006018,5.202317702317702,1047.1307692307691,1129.6102564102564,20260804,US  13:30-20:00,83.43570843570843,100.83947583947584
300,235.63336063336064,59.68016830397814,760.6422287974191,0.25579657841673603,5.39004914004914,1067.79,1150.0066666666667,20260804,US* 13:30-18:30,83.43570843570843,100.83947583947584
540,92.1902969082215,75.96056519847299,1069.3837221663216,0.02621094550482291,3.8797800430837666,397.94074074074075,438.0574074074074,20260812,EU  07:00-16:00,6.134814652962779,8.824048473439614
390,89.16490886018505,47.28447486744674,522.3741038997254,0.15605745096872684,2.5698559729973343,129.37179487179486,147.6076923076923,20260812,EU- 07:00-13:30,6.134814652962779,8.824048473439614
390,61.13427856547123,66.56001908671567,894.3725139109304,0.045600278955457776,4.503539274181477,701.4282051282051,763.8461538461538,20260812,US  13:30-20:00,49.54128440366973,49.54128440366973
300,61.13427856547123,63.21693124503344,743.4116380617083,0.036398536307694435,4.962190714484293,748.4833333333333,814.0366666666666,20260812,US* 13:30-18:30,49.54128440366973,49.54128440366973
540,145.93801638957274,99.97753821006381,1577.644788244026,0.06947661215189874,5.8127589363889225,551.8666666666667,590.4074074074074,20260820,EU  07:00-16:00,13.573668768758642,22.931912454051865
390,145.93801638957274,62.86694674558062,895.9529170597058,0.11434977171682337,4.360262765820382,192.35641025641024,212.1,20260820,EU- 07:00-13:30,13.573668768758642,22.931912454051865
390,91.14993738765983,86.87979234999263,1141.081490679081,0.012251896790433286,6.20335063937105,964.6974358974359,1032.948717948718,20260820,US  13:30-20:00,44.80828697748511,55.030709862082475
300,91.14993738765983,84.12859549328071,983.8013589829586,0.03973555194269848,6.933074365286924,1028.38,1098.18,20260820,US* 13:30-18:30,44.80828697748511,55.030709862082475
