R,naive_R,why,amb,risk,risk_bps,cost_pct,hit1,hit2,hit3,slip_R,R1,naive_R1,R2,naive_R2,R3,naive_R3,day,year,dir,setup,orb_bps,leg_bps,orb,band
1.0673954062551172,1.0673954062551172,close-partial,False,2.3707599999999616,82.28234273318739,0.8102183828533317,True,False,False,0.0,0.9918978161714667,0.9918978161714667,1.1051442012969421,1.1051442012969421,1.1051442012969421,1.1051442012969421,2022-05-24,2022,1,reversal,90.58568329718052,132.5813449023859,15,A
-0.40131418697162535,-0.40131418697162535,close,False,3.3719199999999887,105.63990099940439,0.6310746795099945,False,False,False,0.0,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,2022-08-05,2022,-1,reversal,73.31056737366559,170.43140449262188,15,A
0.0574893941745547,0.0574893941745547,close,False,2.0617599999999925,69.73415409592073,0.9560116922758585,False,False,False,0.0,0.0574893941745547,0.0574893941745547,0.0574893941745547,0.0574893941745547,0.0574893941745547,0.0574893941745547,2022-09-06,2022,1,reversal,74.07156869376979,112.29114523439063,15,A
-0.7020420057928807,-0.7020420057928807,close,False,2.25333999999998,80.76776945410158,0.8254117591368147,False,False,False,0.0,-0.7020420057928807,-0.7020420057928807,-0.7020420057928807,-0.7020420057928807,-0.7020420057928807,-0.7020420057928807,2022-10-04,2022,-1,reversal,53.04849636187742,130.1121904010895,15,A
-0.7319810063014381,-0.7319810063014381,close,False,3.7303600000000188,123.15890257189142,0.5413061116532069,False,False,False,0.0,-0.7319810063014381,-0.7319810063014381,-0.7319810063014381,-0.7319810063014381,-0.7319810063014381,-0.7319810063014381,2023-02-14,2023,-1,reversal,95.41417676384121,198.75202218627354,15,A
1.981880572358671,1.981880572358671,3R,False,1.0976799999999685,36.79292082858378,1.8119427641328898,True,True,True,0.0,0.981880572358671,0.981880572358671,1.981880572358671,1.981880572358671,2.981880572358671,2.981880572358671,2023-03-09,2023,-1,reversal,50.2782060736073,58.99309512636559,15,A
0.7871097970605828,0.7871097970605828,close-partial,False,1.4746599999999717,46.67975056186798,1.4281710134313723,True,False,False,0.0,0.9857182898656863,0.9857182898656863,0.6878055506580311,0.6878055506580311,0.6878055506580311,0.6878055506580311,2023-04-21,2023,1,reversal,27.222943243329226,75.02136684498763,15,A
-1.0172428137013025,-1.0172428137013025,stop,False,1.3943199999999933,38.66345007348233,1.7242813701302508,False,False,False,0.0,-1.0172428137013025,-1.0172428137013025,-1.0172428137013025,-1.0172428137013025,-1.0172428137013025,-1.0172428137013025,2023-06-22,2023,-1,reversal,57.95413581787358,62.11352355599948,15,A
-1.0178942169935412,-1.0178942169935412,stop,False,1.3634199999999623,37.2559842605739,1.7894216993541248,False,False,False,0.0,-1.0178942169935412,-1.0178942169935412,-1.0178942169935412,-1.0178942169935412,-1.0178942169935412,-1.0178942169935412,2023-07-10,2023,1,reversal,40.16832440703977,59.842605749262155,15,A
-1.0158777615865198,-1.0158777615865198,stop,False,1.59208000000001,41.98744659528482,1.587776158651984,False,False,False,0.0,-1.0158777615865198,-1.0158777615865198,-1.0158777615865198,-1.0158777615865198,-1.0158777615865198,-1.0158777615865198,2023-07-21,2023,1,reversal,42.987499340682405,67.51410939395544,15,A
-1.0134835452304314,-1.0134835452304314,stop,False,1.8578200000000038,49.442980705256254,1.348354523043134,False,False,False,0.0,-1.0134835452304314,-1.0134835452304314,-1.0134835452304314,-1.0134835452304314,-1.0134835452304314,-1.0134835452304314,2023-08-04,2023,1,reversal,56.3752495009989,79.57418496340676,15,A
-0.359698205564106,-0.359698205564106,stop,False,0.8954085999999393,25.286170963823082,2.636487223077256,True,False,False,0.0,0.9736351277692274,0.9736351277692274,-1.0263648722307726,-1.0263648722307726,-1.0263648722307726,-1.0263648722307726,2023-09-28,2023,-1,reversal,35.58216373443255,40.459179351047815,15,A
-0.3468153415697133,-0.3468153415697133,stop,False,1.7774799999999686,49.44861737049933,1.348200823637983,True,False,False,0.0,0.9865179917636201,0.9865179917636201,-1.0134820082363798,-1.0134820082363798,-1.0134820082363798,-1.0134820082363798,2023-10-20,2023,1,reversal,50.9096978801547,79.56379012963771,15,A
-1.0246172091362185,-1.0246172091362185,stop,False,1.1575642000000244,27.08132603406383,2.461720913621845,False,False,False,0.0,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,2024-01-24,2024,-1,reversal,33.22103687067228,43.4423544825017,15,A
-1.0244351999364076,-1.0244351999364076,stop,False,1.207683999999972,27.283045295379466,2.4435199936407774,False,False,False,0.0,-1.0244351999364076,-1.0244351999364076,-1.0244351999364076,-1.0244351999364076,-1.0244351999364076,-1.0244351999364076,2024-03-13,2024,1,reversal,33.66090590760215,43.78176889190079,15,A
-0.10129648672923816,-0.10129648672923816,close,False,1.5364600000000337,35.10544474147265,1.899040651888065,False,False,False,0.0,-0.10129648672923816,-0.10129648672923816,-0.10129648672923816,-0.10129648672923816,-0.10129648672923816,-0.10129648672923816,2024-05-08,2024,-1,reversal,26.275504375442164,56.43521374551665,15,A
-0.26167382526949073,-0.26167382526949073,close,False,3.520240000000001,75.91305097903908,0.878197698641759,False,False,False,0.0,-0.26167382526949073,-0.26167382526949073,-0.26167382526949073,-0.26167382526949073,-0.26167382526949073,-0.26167382526949073,2024-07-25,2024,1,reversal,61.459501423271924,122.48770809971548,15,A
0.33876722995230535,0.33876722995230535,close-partial,False,1.279989999999998,25.81822215946907,2.5821555897572157,True,False,False,0.0,0.9741784441024278,0.9741784441024278,0.021061622877244144,0.021061622877244144,0.021061622877244144,0.021061622877244144,2024-10-14,2024,-1,reversal,31.667910523024652,41.45067269096571,15,A
1.6441485079453406,1.6441485079453406,close-partial,False,2.231709999999964,44.35388345655386,1.5030626739137498,True,True,False,0.0,0.9849693732608625,0.9849693732608625,1.9849693732608624,1.9849693732608624,1.9625067773142963,1.9625067773142963,2024-11-20,2024,1,reversal,56.244534541696154,71.44844582240182,15,A
-1.0344871287128716,-1.0315547261428064,stop,False,1.009999999999991,19.33088347879327,3.4487128712871598,False,False,False,0.002932402570065218,-1.0344871287128716,-1.0315547261428064,-1.0344871287128716,-1.0315547261428064,-1.0344871287128716,-1.0315547261428064,2024-12-06,2024,-1,reversal,31.388761292298003,33.876894809372516,15,A
1.0492986711042191,1.0492986711042191,close-partial,False,2.2595199999999522,41.94160340058939,1.589511636689832,True,False,False,0.0,0.9841048836331016,0.9841048836331016,1.081895564839778,1.081895564839778,1.081895564839778,1.081895564839778,2025-02-20,2025,1,reversal,25.987043602546308,67.56631336662124,15,A
-1.0098956882409387,-1.0098956882409387,stop,False,3.446079999999995,67.36940882076938,0.9895688240938509,False,False,False,0.0,-1.0098956882409387,-1.0098956882409387,-1.0098956882409387,-1.0098956882409387,-1.0098956882409387,-1.0098956882409387,2025-03-03,2025,1,reversal,84.16093212386515,108.69565217391309,15,A
-0.35245256668803215,-0.35245256668803215,stop,False,1.7910759999999755,34.86890160806712,1.9119233354698775,True,False,False,0.0,0.9808807666453012,0.9808807666453012,-1.0191192333546988,-1.0191192333546988,-1.0191192333546988,-1.0191192333546988,2025-05-22,2025,-1,reversal,49.838414515439375,56.10715259120719,15,A
1.958894046599667,1.958894046599667,3R,False,0.8875600000000077,16.218250922779074,4.110595340033314,True,True,True,0.0,0.9588940465996669,0.9588940465996669,1.958894046599667,1.958894046599667,2.9588940465996667,2.9588940465996667,2025-06-27,2025,-1,reversal,24.668347768885408,25.947447282826428,15,A
0.47150780596827074,0.47150780596827074,close,False,1.8300100000000157,32.86124728402406,2.028732083431221,False,False,False,0.0,0.47150780596827074,0.47150780596827074,0.47150780596827074,0.47150780596827074,0.47150780596827074,0.47150780596827074,2025-07-10,2025,1,reversal,28.910556842462604,52.882975093825536,15,A
0.8211852308733136,0.8211852308733136,close-partial,False,4.020819999999958,70.7479809265736,0.9423119330551248,True,False,False,0.0,0.9905768806694488,0.9905768806694488,0.7364894059752459,0.7364894059752459,0.7364894059752459,0.7364894059752459,2025-08-20,2025,1,reversal,46.80379357063821,114.19421814790716,15,A
1.1272157764848996,1.1272157764848996,close-partial,False,3.5820400000000063,57.42105094418272,1.1610143940324489,True,False,False,0.0,0.9883898560596756,0.9883898560596756,1.1966287366975115,1.1966287366975115,1.1966287366975115,1.1966287366975115,2025-12-11,2025,1,reversal,35.66733993780293,92.6549325125833,15,A
-1.0336072139303474,-1.0188969362292573,stop,False,1.3400000000000318,19.83701082893586,3.360721393034746,False,False,False,0.014710277701090124,-1.0336072139303474,-1.0188969362292573,-1.0336072139303474,-1.0188969362292573,-1.0336072139303474,-1.0188969362292573,2026-07-29,2026,1,reversal,56.84635939038248,56.84635939038248,15,A
0.7100329361039481,0.7100329361039481,close-partial,False,0.8349499999999921,25.102218748120738,2.655807732998009,True,False,False,0.0,0.9734419226700199,0.9734419226700199,0.5783284428209124,0.5783284428209124,0.5783284428209124,0.5783284428209124,2021-02-09,2021,-1,reversal,28.56112079850847,49.60315074258921,15,B
-1.006799449490779,-1.006799449490779,stop,False,3.027500000000032,98.04715331303946,0.6799449490778899,False,False,False,0.0,-1.006799449490779,-1.006799449490779,-1.006799449490779,-1.006799449490779,-1.006799449490779,-1.006799449490779,2021-03-04,2021,1,reversal,91.97486883865454,195.44659628214345,15,B
1.482819907407403,1.482819907407403,close-partial,False,1.4399999999999977,44.84723909184334,1.48652777777778,True,True,False,0.0,0.9851347222222222,0.9851347222222222,1.9851347222222224,1.9851347222222224,1.4781902777777645,1.4781902777777645,2021-03-16,2021,-1,reversal,43.60148245040261,89.0715998629672,15,B
-0.35994602215508614,-0.35994602215508614,stop,False,0.8274999999999864,25.050706868888277,2.6612688821752704,True,False,False,0.0,0.9733873111782473,0.9733873111782473,-1.0266126888217526,-1.0266126888217526,-1.0266126888217526,-1.0266126888217526,2021-04-07,2021,-1,reversal,34.51094360185228,49.4959585868674,15,B
0.42494112554111596,0.42494112554111596,close-partial,False,0.7699999999999818,22.51922908197531,2.9604329004329704,True,False,False,0.0,0.9703956709956704,0.9703956709956704,0.1522138528138387,0.1522138528138387,0.1522138528138387,0.1522138528138387,2021-04-27,2021,1,reversal,34.21752990378028,44.45354312286087,15,B
0.23000444444445856,0.23000444444445856,close-partial,False,0.75,20.69250931162919,3.221777777777778,True,False,False,0.0,0.9677822222222222,0.9677822222222222,-0.13888444444442324,-0.13888444444442324,-0.13888444444442324,-0.13888444444442324,2021-07-30,2021,-1,reversal,36.14291626431238,40.83321837494877,15,B
-1.0312736434108523,-1.0312736434108523,stop,False,0.8600000000000136,21.317204967404844,3.127364341085222,False,False,False,0.0,-1.0312736434108523,-1.0312736434108523,-1.0312736434108523,-1.0312736434108523,-1.0312736434108523,-1.0312736434108523,2021-11-19,2021,-1,reversal,29.00131373472513,42.1386609820798,15,B
-0.34415675253708056,-0.34415675253708056,stop,False,2.134999999999991,61.594830073278835,1.0823419203747118,True,False,False,0.0,0.9891765807962528,0.9891765807962528,-1.010823419203747,-1.010823419203747,-1.010823419203747,-1.010823419203747,2022-01-25,2022,1,reversal,84.53060988979306,122.61265939645722,15,B
1.9869686013320647,1.9869686013320647,3R,False,1.8392499999999927,51.15848909657301,1.303139866793535,True,True,True,0.0,0.9869686013320647,0.9869686013320647,1.9869686013320647,1.9869686013320647,2.9869686013320647,2.9869686013320647,2022-02-10,2022,-1,reversal,81.49755229194501,101.76068090787727,15,B
-1.013061072261072,-1.013061072261072,stop,False,1.7875000000000227,51.04226156482075,1.3061072261072095,False,False,False,0.0,-1.013061072261072,-1.013061072261072,-1.013061072261072,-1.013061072261072,-1.013061072261072,-1.013061072261072,2022-03-21,2022,1,reversal,74.81439177612805,101.51342090234171,15,B
1.5264539930555725,1.5264539930555725,close-partial,False,1.919999999999959,66.63774403470575,1.0004340277777992,True,True,False,0.0,0.989995659722222,0.989995659722222,1.9899956597222221,1.9899956597222221,1.599370659722273,1.599370659722273,2022-05-24,2022,1,reversal,90.58568329718052,132.5813449023859,15,B
-0.2605418803418832,-0.2605418803418832,close,False,2.7299999999999613,85.52899526927415,0.7794627594627705,False,False,False,0.0,-0.2605418803418832,-0.2605418803418832,-0.2605418803418832,-0.2605418803418832,-0.2605418803418832,-0.2605418803418832,2022-08-05,2022,-1,reversal,73.31056737366559,170.43140449262188,15,B
0.3055624750499254,0.3055624750499254,close,False,1.669999999999959,56.48379895826149,1.1802794411177935,False,False,False,0.0,0.3055624750499254,0.3055624750499254,0.3055624750499254,0.3055624750499254,0.3055624750499254,0.3055624750499254,2022-09-06,2022,1,reversal,74.07156869376979,112.29114523439063,15,B
-0.6321092237442912,-0.6321092237442912,close,False,1.8249999999999886,65.41453098677331,1.019141552511422,False,False,False,0.0,-0.6321092237442912,-0.6321092237442912,-0.6321092237442912,-0.6321092237442912,-0.6321092237442912,-0.6321092237442912,2022-10-04,2022,-1,reversal,53.04849636187742,130.1121904010895,15,B
-0.6689379690949079,-0.6689379690949079,close,False,3.019999999999982,99.70616395391006,0.6686313465783705,False,False,False,0.0,-0.6689379690949079,-0.6689379690949079,-0.6689379690949079,-0.6689379690949079,-0.6689379690949079,-0.6689379690949079,2023-02-14,2023,-1,reversal,95.41417676384121,198.75202218627354,15,B
1.9776524344569284,1.9776524344569284,3R,False,0.8899999999999864,29.831735603673206,2.2347565543071504,True,True,True,0.0,0.9776524344569285,0.9776524344569285,1.9776524344569284,1.9776524344569284,2.977652434456928,2.977652434456928,2023-03-09,2023,-1,reversal,50.2782060736073,58.99309512636559,15,B
1.0493216178521647,1.0493216178521647,close-partial,False,1.1949999999999932,37.82722927416014,1.7623988842398988,True,False,False,0.0,0.9823760111576011,0.9823760111576011,1.0827944211994465,1.0827944211994465,1.0827944211994465,1.0827944211994465,2023-04-21,2023,1,reversal,27.222943243329226,75.02136684498763,15,B
-1.0212761061946902,-1.0212761061946902,stop,False,1.1299999999999955,31.334054293874484,2.127610619469035,False,False,False,0.0,-1.0212761061946902,-1.0212761061946902,-1.0212761061946902,-1.0212761061946902,-1.0212761061946902,-1.0212761061946902,2023-06-22,2023,-1,reversal,57.95413581787358,62.11352355599948,15,B
-1.0220790346908002,-1.0220790346908002,stop,False,1.1049999999999613,30.194556782160934,2.207903469080017,False,False,False,0.0,-1.0220790346908002,-1.0220790346908002,-1.0220790346908002,-1.0220790346908002,-1.0220790346908002,-1.0220790346908002,2023-07-10,2023,1,reversal,40.16832440703977,59.842605749262155,15,B
-1.0195958656330746,-1.0195958656330746,stop,False,1.2900000000000205,34.020781686798365,1.9595865633074625,False,False,False,0.0,-1.0195958656330746,-1.0195958656330746,-1.0195958656330746,-1.0195958656330746,-1.0195958656330746,-1.0195958656330746,2023-07-21,2023,1,reversal,42.987499340682405,67.51410939395544,15,B
-1.0166445182724253,-1.0166445182724253,stop,False,1.5049999999999955,40.05322687957406,1.6644518272425302,False,False,False,0.0,-1.0166445182724253,-1.0166445182724253,-1.0166445182724253,-1.0166445182724253,-1.0166445182724253,-1.0166445182724253,2023-08-04,2023,1,reversal,56.3752495009989,79.57418496340676,15,B
-1.0209842962962963,-1.0209842962962963,stop,False,1.125,31.769789048600718,2.0984296296296296,False,False,False,0.0,-1.0209842962962963,-1.0209842962962963,-1.0209842962962963,-1.0209842962962963,-1.0209842962962963,-1.0209842962962963,2023-09-28,2023,-1,reversal,35.58216373443255,62.97478184744744,15,B
-0.34710574712643677,-0.34710574712643677,stop,False,1.740000000000009,48.405942246703646,1.3772413793103375,True,False,False,0.0,0.9862275862068965,0.9862275862068965,-1.0137724137931035,-1.0137724137931035,-1.0137724137931035,-1.0137724137931035,2023-10-20,2023,1,reversal,50.9096978801547,96.25549435263952,15,B
-1.03036496350365,-1.03036496350365,stop,False,0.9384499999999889,21.955128205127945,3.0364963503649998,False,False,False,0.0,-1.03036496350365,-1.03036496350365,-1.03036496350365,-1.03036496350365,-1.03036496350365,-1.03036496350365,2024-01-24,2024,-1,reversal,33.22103687067228,43.4423544825017,15,B
-1.0301430030643517,-1.0301430030643517,stop,False,0.978999999999985,22.116796566135438,3.0143003064351843,False,False,False,0.0,-1.0301430030643517,-1.0301430030643517,-1.0301430030643517,-1.0301430030643517,-1.0301430030643517,-1.0301430030643517,2024-03-13,2024,1,reversal,33.66090590760215,43.78176889190079,15,B
-0.08804023391813752,-0.08804023391813752,close,False,2.8500000000000227,61.459501423273146,1.0847251461988219,False,False,False,0.0,-0.08804023391813752,-0.08804023391813752,-0.08804023391813752,-0.08804023391813752,-0.08804023391813752,-0.08804023391813752,2024-07-25,2024,1,reversal,61.459501423271924,122.48770809971548,15,B
1.0653320481927762,1.0653320481927762,close-partial,False,1.037499999999966,20.92704278193448,3.1856706827310286,True,True,False,0.0,0.9681432931726898,0.9681432931726898,1.9681432931726897,1.9681432931726897,0.25970955823294906,0.25970955823294906,2024-10-14,2024,-1,reversal,31.667910523024652,41.45067269096571,15,B
1.8735579529737523,1.8735579529737523,close-partial,False,1.8074999999999477,35.92296684951005,1.8558229598894038,True,True,False,0.0,0.9814417704011059,0.9814417704011059,1.981441770401106,1.981441770401106,2.6577903181190448,2.6577903181190448,2024-11-20,2024,1,reversal,56.244534541696154,71.44844582240182,15,B
-1.0122227001194744,-1.0122227001194744,stop,False,2.7900000000000205,54.543321864248135,1.2222700119474221,False,False,False,0.0,-1.0122227001194744,-1.0122227001194744,-1.0122227001194744,-1.0122227001194744,-1.0122227001194744,-1.0122227001194744,2025-03-03,2025,1,reversal,84.16093212386515,108.69565217391309,15,B
-0.35693360900528354,-0.35693360900528354,stop,False,1.4510000000000218,28.248257602305454,2.360027567195002,True,False,False,0.0,0.97639972432805,0.97639972432805,-1.02360027567195,-1.02360027567195,-1.02360027567195,-1.02360027567195,2025-05-22,2025,-1,reversal,49.838414515439375,56.10715259120719,15,B
1.9609734181954317,1.9609734181954317,3R,False,0.9348499999999831,17.082374008697567,3.9026581804568283,True,True,True,0.0,0.9609734181954318,0.9609734181954318,1.9609734181954317,1.9609734181954317,2.9609734181954317,2.9609734181954317,2025-06-27,2025,-1,reversal,24.668347768885408,33.79929101341199,15,B
0.5243121527777707,0.5243121527777707,close-partial,False,3.840000000000032,64.04055902071366,1.041006944444436,True,False,False,0.0,0.9895899305555557,0.9895899305555557,0.29167326388887815,0.29167326388887815,0.29167326388887815,0.29167326388887815,2025-11-18,2025,1,reversal,74.38044094593114,127.74757346319282,15,B
1.4707167816092024,1.4707167816092024,close-partial,False,2.8999999999999773,46.487768907697365,1.4340689655172527,True,False,False,0.0,0.9856593103448275,0.9856593103448275,1.7132455172413896,1.7132455172413896,1.7132455172413896,1.7132455172413896,2025-12-11,2025,1,reversal,35.66733993780293,92.6549325125833,15,B
-1.0077377434135166,-1.0077377434135166,stop,False,5.819999999999936,86.15776345104679,0.7737743413516693,False,False,False,0.0,-1.0077377434135166,-1.0077377434135166,-1.0077377434135166,-1.0077377434135166,-1.0077377434135166,-1.0077377434135166,2026-07-29,2026,1,reversal,56.84635939038248,172.01945211360396,15,B
0.9882363617952675,0.9882363617952675,close-partial,False,3.48933999999997,106.08798759538992,0.6284091929514901,True,False,False,0.0,0.9937159080704852,0.9937159080704852,0.9854965886576587,0.9854965886576587,0.9854965886576587,0.9854965886576587,2021-01-25,2021,1,reversal,43.476938980268365,171.1714450761605,30,A
-1.0087369009273734,-1.0087369009273734,stop,False,2.1235599999999977,76.30470715055687,0.873690092737354,False,False,False,0.0,-1.0087369009273734,-1.0087369009273734,-1.0087369009273734,-1.0087369009273734,-1.0087369009273734,-1.0087369009273734,2022-07-05,2022,-1,reversal,84.43765720445735,122.88896873877168,30,A
-0.49872632924885124,-0.49872632924885124,close,False,2.4140199999999936,80.80942657248998,0.8249862608152951,False,False,False,0.0,-0.49872632924885124,-0.49872632924885124,-0.49872632924885124,-0.49872632924885124,-0.49872632924885124,-0.49872632924885124,2022-07-20,2022,-1,reversal,76.22602349947985,130.2179225387469,30,A
-0.40131418697162535,-0.40131418697162535,close,False,3.3719199999999887,105.63990099940439,0.6310746795099945,False,False,False,0.0,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,-0.40131418697162535,2022-08-05,2022,-1,reversal,73.31056737366559,170.43140449262188,30,A
-1.0176197429906544,-1.0176197429906544,stop,False,1.3695999999999913,37.83634454942238,1.761974299065432,False,False,False,0.0,-1.0176197429906544,-1.0176197429906544,-1.0176197429906544,-1.0176197429906544,-1.0176197429906544,-1.0176197429906544,2023-06-28,2023,-1,reversal,54.87043483065354,60.77683849936586,30,A
-0.3468153415697133,-0.3468153415697133,stop,False,1.7774799999999686,49.44861737049933,1.348200823637983,True,False,False,0.0,0.9865179917636201,0.9865179917636201,-1.0134820082363798,-1.0134820082363798,-1.0134820082363798,-1.0134820082363798,2023-10-20,2023,1,reversal,50.9096978801547,79.56379012963771,30,A
-0.3519176481563225,-0.3519176481563225,stop,False,1.3942581999999675,35.87254483237624,1.8584314822988983,True,False,False,0.0,0.9814156851770109,0.9814156851770109,-1.018584314822989,-1.018584314822989,-1.018584314822989,-1.018584314822989,2023-12-08,2023,-1,reversal,49.39666040599953,57.6298659531216,30,A
-1.0246172091362185,-1.0246172091362185,stop,False,1.1575642000000244,27.08132603406383,2.461720913621845,False,False,False,0.0,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,-1.0246172091362185,2024-01-24,2024,-1,reversal,33.22103687067228,43.4423544825017,30,A
0.1377774911239604,0.1377774911239604,close-partial,False,1.0853200000000243,25.21595687832588,2.643828548262205,True,False,False,0.0,0.9735617145173779,0.9735617145173779,-0.28011462057274833,-0.28011462057274833,-0.28011462057274833,-0.28011462057274833,2024-02-07,2024,-1,reversal,32.9917985176928,40.42657001463741,30,A
0.9868339652358934,0.9868339652358934,close-partial,False,2.4634599999999978,59.031894754499,1.1293329977619564,True,False,False,0.0,0.9887066700223806,0.9887066700223806,0.9858976128426498,0.9858976128426498,0.9858976128426498,0.9858976128426498,2024-04-22,2024,1,reversal,38.82006182454302,95.13311447125704,30,A
-1.0493212121212145,-1.0263869524334492,stop,False,0.6599999999999682,13.516834603095933,4.93212121212145,False,False,False,0.0229342596877653,-1.0493212121212145,-1.0263869524334492,-1.0493212121212145,-1.0263869524334492,-1.0493212121212145,-1.0263869524334492,2024-07-17,2024,1,reversal,36.83132628819561,40.55050380928896,30,A
0.10104907043510204,0.10104907043510204,close,False,1.91343999999998,38.412462610161604,1.7355478440226513,False,False,False,0.0,0.10104907043510204,0.10104907043510204,0.10104907043510204,0.10104907043510204,0.10104907043510204,0.10104907043510204,2024-11-18,2024,-1,reversal,34.5291389797838,61.831248870776385,30,A
1.98161303538175,1.9866730913547452,3R,False,1.7899999999999636,36.25757054021681,1.8386964618249908,True,True,True,0.005060055972995192,0.9816130353817502,0.9866730913547451,1.98161303538175,1.9866730913547452,2.9816130353817503,2.9866730913547452,2025-03-06,2025,-1,reversal,56.902104559540916,80.61739148048292,30,A
-0.7915707223625624,-0.7915707223625624,close,False,2.0741199999999935,36.684766267532034,1.8172847601231745,False,False,False,0.0,-0.7915707223625624,-0.7915707223625624,-0.7915707223625624,-0.7915707223625624,-0.7915707223625624,-0.7915707223625624,2025-08-05,2025,1,reversal,39.71948566476136,59.07426731990364,30,A
-1.0157403899922437,-1.0157403899922437,stop,False,2.5870599999999513,42.353884941553176,1.5740389992243748,False,False,False,0.0,-1.0157403899922437,-1.0157403899922437,-1.0157403899922437,-1.0157403899922437,-1.0157403899922437,-1.0157403899922437,2025-10-22,2025,1,reversal,45.51095249009524,68.26888445041025,30,A
0.5754365323528837,0.5754365323528837,close,False,3.3317499999999427,54.122873990804635,1.2317650884170195,False,False,False,0.0,0.5754365323528837,0.5754365323528837,0.5754365323528837,0.5754365323528837,0.5754365323528837,0.5754365323528837,2026-02-26,2026,1,reversal,62.6927013109387,87.3146087493299,30,A
0.5697452013032575,0.5697452013032575,close-partial,False,4.614100000000008,66.23934077923579,1.006451240039587,True,False,False,0.0,0.989935487599604,0.989935487599604,0.35965005815508394,0.35965005815508394,0.35965005815508394,0.35965005815508394,2026-05-07,2026,-1,reversal,33.162020155618286,106.95110396508721,30,A
