R,naive_R,why,amb,risk,risk_bps,cost_pct,hit1,hit2,hit3,slip_R,R1,naive_R1,R2,naive_R2,R3,naive_R3,day,year,dir,setup,orb_bps,leg_bps,inst,variant
-1.047528608923885,-1.0463392162468466,stop,False,0.6349999999999909,14.026639570585827,4.75286089238852,False,False,False,0.0011893926770385477,-1.047528608923885,-1.0463392162468466,-1.047528608923885,-1.0463392162468466,-1.047528608923885,-1.0463392162468466,2021-09-07,2021,-1,continuation,22.75187205937641,22.921958869916118,SPY,15A
0.6354004630592412,0.6354004630592412,stop,False,0.9617200000000139,21.322277403334823,3.1266203607425136,True,True,False,0.0,0.968733796392575,0.968733796392575,1.9687337963925748,1.9687337963925748,-1.0312662036074252,-1.0312662036074252,2021-09-10,2021,-1,continuation,28.157147924795623,34.14331323164288,SPY,15A
1.457461498708027,1.4504018069790154,close-partial,False,1.2899999999999636,28.78693207176568,2.315865633075001,True,True,False,-0.007059691729011552,0.9768413436692499,0.977048088791915,1.97684134366925,1.9770480887919148,1.4187018087855803,1.3971092433532162,2021-09-14,2021,-1,continuation,22.761760242791702,46.63929304650484,SPY,15A
-0.36376326530612196,-0.3612071248531744,stop,False,0.9800000000000182,21.9082535992135,3.042993197278855,True,False,False,0.002556140452947553,0.9695700680272115,0.9721262084801591,-1.0304299319727885,-1.027873791519841,-1.0304299319727885,-1.027873791519841,2021-09-16,2021,-1,continuation,31.744612358042545,38.33944379862363,SPY,15A
1.9649759036144572,1.9673609161848067,3R,False,0.8299999999999841,19.034514390551173,3.502409638554284,True,True,True,0.0023850125703495095,0.9649759036144571,0.9673609161848065,1.9649759036144572,1.9673609161848067,2.9649759036144574,2.9673609161848065,2021-09-22,2021,1,continuation,25.11179910560778,32.679738562090456,SPY,15A
-0.36630717963339304,-0.36630717963339304,stop,False,0.8838519999999903,20.218043736846695,3.2973846300059653,True,False,False,0.0,0.9670261536999403,0.9670261536999403,-1.0329738463000597,-1.0329738463000597,-1.0329738463000597,-1.0329738463000597,2021-10-11,2021,1,continuation,32.024887912893085,32.34513679202094,SPY,15A
-0.3662120403184872,-0.3662120403184872,stop,False,0.8814418000000046,20.27654758344654,3.287870698515377,True,False,False,0.0,0.9671212930148463,0.9671212930148463,-1.0328787069851537,-1.0328787069851537,-1.0328787069851537,-1.0328787069851537,2021-10-13,2021,-1,continuation,27.142232752870466,32.43771709875549,SPY,15A
-1.0615067406820016,-1.0615067406820016,stop,False,0.5043999999999755,10.838920405706883,6.15067406820014,False,False,False,0.0,-1.0615067406820016,-1.0615067406820016,-1.0615067406820016,-1.0615067406820016,-1.0615067406820016,-1.0615067406820016,2021-11-04,2021,1,continuation,16.546329723224638,17.19099192023404,SPY,15A
-0.14431307482497557,-0.14431307482497557,close,False,1.6755100000000311,35.7008011591245,1.8673717256238054,False,False,False,0.0,-0.14431307482497557,-0.14431307482497557,-0.14431307482497557,-0.14431307482497557,-0.14431307482497557,-0.14431307482497557,2021-11-09,2021,-1,continuation,15.447882042102743,57.42350634961328,SPY,15A
0.8231201507614294,0.8231201507614294,close-partial,False,1.1780200000000036,25.32722738218102,2.6322133749851364,True,False,False,0.0,0.9736778662501487,0.9736778662501487,0.7478412930170698,0.7478412930170698,0.7478412930170698,0.7478412930170698,2021-11-12,2021,1,continuation,23.004815961472158,40.63467492260032,SPY,15A
1.9835229821331812,1.9835229821331812,3R,False,1.8578200000000038,40.460395931790046,1.6477017866818782,True,True,True,0.0,0.9835229821331812,0.9835229821331812,1.9835229821331812,1.9835229821331812,2.983522982133181,2.983522982133181,2021-12-03,2021,-1,continuation,65.1174946098397,65.1174946098397,SPY,15A
0.6562013437645888,0.6562013437645888,close,False,1.3881399999999644,29.890398570228125,2.2303706158361165,False,False,False,0.0,0.6562013437645888,0.6562013437645888,0.6562013437645888,0.6562013437645888,0.6562013437645888,0.6562013437645888,2021-12-07,2021,1,continuation,33.91399840658015,48.0179152042368,SPY,15A
-1.0210946226264557,-1.0210946226264557,stop,False,1.4623000000000275,31.603630862330398,2.109462262645564,False,False,False,0.0,-1.0210946226264557,-1.0210946226264557,-1.0210946226264557,-1.0210946226264557,-1.0210946226264557,-1.0210946226264557,2022-01-10,2022,-1,continuation,49.059866003889816,50.788848065701806,SPY,15A
-0.35737062452782714,-0.35737062452782714,stop,False,1.270719999999983,27.734683632712375,2.4037291194493733,True,False,False,0.0,0.9759627088055063,0.9759627088055063,-1.0240372911944937,-1.0240372911944937,-1.0240372911944937,-1.0240372911944937,2022-01-19,2022,-1,continuation,40.866927123119595,44.52495798502783,SPY,15A
-0.34685006929098483,-0.34685006929098483,stop,False,2.1359199999999987,49.3215720685355,1.3516735957651358,True,False,False,0.0,0.9864832640423487,0.9864832640423487,-1.0135167359576513,-1.0135167359576513,-1.0135167359576513,-1.0135167359576513,2022-01-25,2022,-1,continuation,65.81074216044018,79.43472036207449,SPY,15A
1.8432004385234981,1.8432004385234981,close-partial,False,2.0432200000000194,46.30631855679493,1.4396883350789305,True,True,False,0.0,0.9856031166492107,0.9856031166492107,1.9856031166492105,1.9856031166492105,2.558395082272072,2.558395082272072,2022-01-31,2022,1,continuation,60.964554437494286,74.5625963194638,SPY,15A
1.9747849535772795,1.9747849535772795,3R,False,1.1718399999999747,26.439240106492818,2.5215046422720375,True,True,True,0.0,0.9747849535772797,0.9747849535772797,1.9747849535772795,1.9747849535772795,2.9747849535772795,2.9747849535772795,2022-02-17,2022,-1,continuation,31.135779071341442,42.41685844501592,SPY,15A
1.962576910053433,1.962576910053433,3R,False,0.8072199999999725,17.814313773088795,3.742308994656686,True,True,True,0.0,0.9625769100534332,0.9625769100534332,1.962576910053433,1.962576910053433,2.962576910053433,2.962576910053433,2022-04-04,2022,1,continuation,25.37903030035606,28.46865138039776,SPY,15A
-1.0107040993843017,-1.0107040993843017,stop,False,2.444919999999968,62.28143468514285,1.070409938430174,False,False,False,0.0,-1.0107040993843017,-1.0107040993843017,-1.0107040993843017,-1.0107040993843017,-1.0107040993843017,-1.0107040993843017,2022-05-24,2022,-1,continuation,56.80660281230941,100.36682290605252,SPY,15A
-1.0148621539735412,-1.0148621539735412,stop,False,1.7712999999999965,44.85666531604529,1.486215397354112,False,False,False,0.0,-1.0148621539735412,-1.0148621539735412,-1.0148621539735412,-1.0148621539735412,-1.0148621539735412,-1.0148621539735412,2022-06-10,2022,-1,continuation,69.58316450567283,72.1738249594805,SPY,15A
-0.3598993020235562,-0.3598993020235562,stop,False,1.0420599999999922,25.094762191450744,2.656596869022277,True,False,False,0.0,0.9734340313097772,0.9734340313097772,-1.0265659686902227,-1.0265659686902227,-1.0265659686902227,-1.0265659686902227,2022-08-25,2022,1,continuation,28.657435279951784,40.21673690547901,SPY,15A
-1.0281558012191347,-1.0281558012191347,stop,False,0.967899999999986,23.677772885170167,2.8155801219134617,False,False,False,0.0,-1.0281558012191347,-1.0281558012191347,-1.0281558012191347,-1.0281558012191347,-1.0281558012191347,-1.0281558012191347,2022-09-12,2022,1,continuation,26.90933998727978,37.917706345711906,SPY,15A
-1.015533559412528,-1.015533559412528,stop,False,1.598259999999982,42.91783029001026,1.5533559412527966,False,False,False,0.0,-1.015533559412528,-1.015533559412528,-1.015533559412528,-1.015533559412528,-1.015533559412528,-1.015533559412528,2022-10-04,2022,1,continuation,63.372717508056226,69.01181525241657,SPY,15A
-1.0170229547060563,-1.0170229547060563,stop,False,1.4623000000000275,39.16280564557239,1.7022954706056348,False,False,False,0.0,-1.0170229547060563,-1.0170229547060563,-1.0170229547060563,-1.0170229547060563,-1.0170229547060563,-1.0170229547060563,2022-10-05,2022,-1,continuation,50.349500522242046,62.93687565280331,SPY,15A
1.987776782752902,1.9901503124381943,3R,False,2.009999999999991,54.54101430005674,1.22232172470979,True,True,True,0.0023735296852922527,0.987776782752902,0.990150312438194,1.987776782752902,1.9901503124381943,2.9877767827529023,2.9901503124381943,2022-10-14,2022,-1,continuation,82.48989227471206,109.08202860011502,SPY,15A
-1.012821933272013,-1.012821933272013,stop,False,1.91343999999998,51.99423928697536,1.2821933272012844,False,False,False,0.0,-1.012821933272013,-1.012821933272013,-1.012821933272013,-1.012821933272013,-1.012821933272013,-1.012821933272013,2022-10-20,2022,1,continuation,45.92266514496883,83.69337789733932,SPY,15A
-1.009454046426121,-1.009454046426121,stop,False,2.5746999999999503,70.51654250657181,0.9454046426121026,False,False,False,0.0,-1.009454046426121,-1.009454046426121,-1.009454046426121,-1.009454046426121,-1.009454046426121,-1.009454046426121,2022-10-21,2022,1,continuation,80.52147239263797,113.66126205083198,SPY,15A
1.7462480952380721,1.6425153772980028,close-partial,False,1.400000000000034,36.95979302515996,1.8037619047618612,True,True,False,-0.10373271794006933,0.9819623809523814,0.9836955445651095,1.9819623809523812,1.9836955445651094,2.2748195238094535,1.9601550427637895,2022-10-25,2022,1,continuation,41.183769370891575,65.73563188046171,SPY,15A
-1.020911393510633,-1.020911393510633,stop,False,1.2212800000000357,31.880547144200577,2.0911393510633043,False,False,False,0.0,-1.020911393510633,-1.020911393510633,-1.020911393510633,-1.020911393510633,-1.020911393510633,-1.020911393510633,2022-10-27,2022,-1,continuation,48.29278479690837,51.16424767672644,SPY,15A
-0.3528531112511084,-0.3528531112511084,stop,False,1.3016199999999571,34.15339403321763,1.9519777917774903,True,False,False,0.0,0.9804802220822251,0.9804802220822251,-1.019519777917775,-1.019519777917775,-1.019519777917775,-1.019519777917775,2022-11-08,2022,1,continuation,44.60654404240365,54.839810028600006,SPY,15A
-1.0234173913043483,-1.0194868158267967,stop,False,1.1499999999999773,28.46886990964172,2.341739130434829,False,False,False,0.003930575477551601,-1.0234173913043483,-1.0194868158267967,-1.0234173913043483,-1.0194868158267967,-1.0234173913043483,-1.0194868158267967,2022-12-05,2022,-1,continuation,27.72620373808651,54.957296695136215,SPY,15A
0.9736860194585689,0.9736860194585689,close-partial,False,1.7651199999999676,44.76477898100397,1.4892660744501123,True,False,False,0.0,0.9851073392554989,0.9851073392554989,0.9679753595601038,0.9679753595601038,0.9679753595601038,0.9679753595601038,2022-12-15,2022,-1,continuation,53.511196774112086,72.02454921254787,SPY,15A
0.5148980135670272,0.5148980135670272,close-partial,False,2.1390099999999848,55.64976454978236,1.1979685306130805,True,False,False,0.0,0.9880203146938691,0.9880203146938691,0.2783368630036062,0.2783368630036062,0.2783368630036062,0.2783368630036062,2023-01-03,2023,-1,continuation,73.88713999531784,89.62718214220655,SPY,15A
-1.0121668279087934,-1.0121668279087934,stop,False,2.25333999999998,54.79379437797831,1.2166827908793278,False,False,False,0.0,-1.0121668279087934,-1.0121668279087934,-1.0121668279087934,-1.0121668279087934,-1.0121668279087934,-1.0121668279087934,2023-02-14,2023,1,continuation,46.93123237039215,88.2696235774729,SPY,15A
-1.0182209056209428,-1.0182209056209428,stop,False,1.5055600000000027,36.588009429147796,1.8220905620942787,False,False,False,0.0,-1.0182209056209428,-1.0182209056209428,-1.0182209056209428,-1.0182209056209428,-1.0182209056209428,-1.0182209056209428,2023-04-28,2023,1,continuation,23.329850057109034,58.81066368563066,SPY,15A
0.6410324650146279,0.6410324650146279,stop,True,1.1347599999999716,26.00692136685471,2.5634201652038664,True,True,False,0.0,0.9743657983479612,0.9743657983479612,1.9743657983479614,1.9743657983479614,-1.0256342016520388,-1.0256342016520388,2023-06-15,2023,1,continuation,33.460912612013374,41.71154859853765,SPY,15A
-1.0419405101793282,-1.0419405101793282,stop,False,0.7145199999999932,15.895530688972284,4.194051017932825,False,False,False,0.0,-1.0419405101793282,-1.0419405101793282,-1.0419405101793282,-1.0419405101793282,-1.0419405101793282,-1.0419405101793282,2023-08-30,2023,1,continuation,20.24204133389676,25.36094858846269,SPY,15A
0.43040120477275046,0.43040120477275046,close-partial,False,1.0358800000000201,23.92664110500347,2.786294422777359,True,False,False,0.0,0.9721370557722264,0.9721370557722264,0.1595332792730125,0.1595332792730125,0.1595332792730125,0.1595332792730125,2023-10-10,2023,1,continuation,16.861458862660374,38.34249549591225,SPY,15A
-1.0232113429641523,-1.0232113429641523,stop,False,1.245999999999981,28.72158959937257,2.321134296415231,False,False,False,0.0,-1.0232113429641523,-1.0232113429641523,-1.0232113429641523,-1.0232113429641523,-1.0232113429641523,-1.0232113429641523,2023-10-16,2023,1,continuation,27.43073163985058,46.10206998294223,SPY,15A
-1.1604222222222669,-1.0369022364217266,stop,False,0.17999999999994998,4.155700235488525,16.04222222222668,False,False,False,0.12351998580054024,-1.1604222222222669,-1.0369022364217266,-1.1604222222222669,-1.0369022364217266,-1.1604222222222669,-1.0369022364217266,2023-11-03,2023,1,continuation,28.166412707208462,28.85902941312278,SPY,15A
1.2833598954931091,1.240288431823099,close-partial,False,0.7655000000000314,17.15137121347982,3.886958414979157,True,True,False,-0.043071463670010246,0.9611304158502084,0.9638451689937804,1.9611304158502085,1.9638451689937806,0.9278188547789111,0.7931749574817356,2023-11-14,2023,1,continuation,25.19492740634549,29.474368166337737,SPY,15A
-1.053476661547801,-1.053476661547801,stop,False,0.5600200000000086,12.46649748452893,5.3476661547801045,False,False,False,0.0,-1.053476661547801,-1.053476661547801,-1.053476661547801,-1.053476661547801,-1.053476661547801,-1.053476661547801,2023-11-16,2023,1,continuation,12.02083611593474,19.812118783669167,SPY,15A
-0.3742414414414441,-0.3732816032797576,stop,False,0.7399999999999523,16.296687808314665,4.090810810811075,True,False,False,0.0009598381616864882,0.9590918918918893,0.9600517300535759,-1.0409081081081106,-1.039948269946424,-1.0409081081081106,-1.039948269946424,2023-11-28,2023,1,continuation,16.076462297392933,26.647286821704977,SPY,15A
-1.0327908496732012,-1.0272486815592088,stop,False,1.0200000000000387,20.330875024916057,3.279084967320137,False,False,False,0.005542168113992441,-1.0327908496732012,-1.0272486815592088,-1.0327908496732012,-1.0272486815592088,-1.0327908496732012,-1.0272486815592088,2024-02-16,2024,-1,continuation,23.71935419573446,39.26649392067027,SPY,15A
1.9583748337916982,1.9583748337916982,3R,False,0.8072200000000294,16.01595206444375,4.162516620830188,True,True,True,0.0,0.9583748337916982,0.9583748337916982,1.9583748337916982,1.9583748337916982,2.958374833791698,2.958374833791698,2024-02-22,2024,1,continuation,22.122576932997543,25.59473026328883,SPY,15A
0.6182790476190467,0.6208475371101848,stop,False,0.6999999999999886,13.777629066860642,4.838761904761984,True,True,False,0.0025684894911380818,0.9516123809523801,0.9541808704435182,1.9516123809523802,1.9541808704435182,-1.0483876190476198,-1.0458191295564818,2024-02-29,2024,-1,continuation,16.838230952427942,23.225146141279883,SPY,15A
-1.0372868489748095,-1.0372868489748095,stop,False,0.9216117999999369,17.879404803475282,3.7286848974809526,False,False,False,0.0,-1.0372868489748095,-1.0372868489748095,-1.0372868489748095,-1.0372868489748095,-1.0372868489748095,-1.0372868489748095,2024-03-08,2024,1,continuation,27.839211578009138,28.617157490396878,SPY,15A
-0.376092943201377,-0.376092943201377,stop,False,0.8134000000000015,15.591037166241808,4.275960986804353,True,False,False,0.0,0.9572403901319565,0.9572403901319565,-1.0427596098680436,-1.0427596098680436,-1.0427596098680436,-1.0427596098680436,2024-03-27,2024,-1,continuation,12.267351593797057,24.918057924899934,SPY,15A
-0.3653168263617344,-0.3653168263617344,stop,False,1.0791399999999385,20.844085606117947,3.1983493028400987,True,False,False,0.0,0.968016506971599,0.968016506971599,-1.031983493028401,-1.031983493028401,-1.031983493028401,-1.031983493028401,2024-04-03,2024,1,continuation,17.673645986248886,33.415745963066996,SPY,15A
1.947825825464605,1.947825825464605,3R,False,0.665079999999989,12.777713736791336,5.21741745353951,True,True,True,0.0,0.9478258254646049,0.9478258254646049,1.947825825464605,1.947825825464605,2.947825825464605,2.947825825464605,2024-04-09,2024,-1,continuation,19.788664745436556,20.365033621518908,SPY,15A
-1.0274550517231291,-1.0274550517231291,stop,False,1.252179999999953,24.282112938255374,2.7455051723129222,False,False,False,0.0,-1.0274550517231291,-1.0274550517231291,-1.0274550517231291,-1.0274550517231291,-1.0274550517231291,-1.0274550517231291,2024-04-11,2024,-1,continuation,34.51753025131812,38.97766056469111,SPY,15A
-1.0216838709677425,-1.0193804707591887,stop,False,1.5499999999999545,30.744818010511842,2.168387096774257,False,False,False,0.0023034002085537963,-1.0216838709677425,-1.0193804707591887,-1.0216838709677425,-1.0193804707591887,-1.0216838709677425,-1.0193804707591887,2024-05-02,2024,-1,continuation,46.414757512645686,55.34067241892222,SPY,15A
-0.3912611163981218,-0.3912611163981218,stop,False,0.6094600000000128,11.508582434805836,5.792778306478839,True,False,False,0.0,0.9420722169352116,0.9420722169352116,-1.0579277830647884,-1.0579277830647884,-1.0579277830647884,-1.0579277830647884,2024-05-20,2024,1,continuation,14.917763468473733,18.31674754989949,SPY,15A
-0.3649041316007515,-0.3649041316007515,stop,False,1.1254282000001012,21.116560342241467,3.15707982674181,True,False,False,0.0,0.968429201732582,0.968429201732582,-1.031570798267418,-1.031570798267418,-1.031570798267418,-1.031570798267418,2024-05-23,2024,-1,continuation,32.27446712698893,33.86558090663631,SPY,15A
-1.023906837426654,-1.023906837426654,stop,False,1.5179200000000037,27.886025021586235,2.3906837426653964,False,False,False,0.0,-1.023906837426654,-1.023906837426654,-1.023906837426654,-1.023906837426654,-1.023906837426654,-1.023906837426654,2024-06-24,2024,1,continuation,13.778406481362408,44.82574908603337,SPY,15A
-1.0638959639785204,-1.0638959639785204,stop,False,0.5692900000000236,10.433627183256485,6.389596397852031,False,False,False,0.0,-1.0638959639785204,-1.0638959639785204,-1.0638959639785204,-1.0638959639785204,-1.0638959639785204,-1.0638959639785204,2024-07-01,2024,-1,continuation,15.759763942599175,16.586331396733552,SPY,15A
0.7312925564092949,0.7312925564092949,close-partial,False,1.0358800000000201,18.57647544070477,3.5887683258034344,True,False,False,0.0,0.9641123167419656,0.9641123167419656,0.6148826762429594,0.6148826762429594,0.6148826762429594,0.6148826762429594,2024-07-12,2024,1,continuation,18.82968993777358,29.768843139715724,SPY,15A
-1.0279767441860472,-1.0218214138873443,stop,False,1.2899999999999636,23.829315599888492,2.79767441860473,False,False,False,0.006155330298702966,-1.0279767441860472,-1.0218214138873443,-1.0279767441860472,-1.0218214138873443,-1.0279767441860472,-1.0218214138873443,2024-07-25,2024,-1,continuation,27.89322988824219,49.136418213724355,SPY,15A
-1.0290844167540838,-1.0290844167540838,stop,False,1.258359999999925,22.921782214286953,2.9084416754083766,False,False,False,0.0,-1.0290844167540838,-1.0290844167540838,-1.0290844167540838,-1.0290844167540838,-1.0290844167540838,-1.0290844167540838,2024-07-31,2024,1,continuation,30.604029290685244,36.79551167619916,SPY,15A
-0.08390543017890384,-0.08390543017890384,close-partial,False,2.6364999999999554,49.21138590760533,1.3547000442506076,True,False,False,0.0,0.986452999557494,0.986452999557494,-0.6190846450471026,-0.6190846450471026,-0.6190846450471026,-0.6190846450471026,2024-08-02,2024,-1,continuation,55.62295846943571,79.32804479701353,SPY,15A
-1.0131064134718741,-1.0131064134718741,stop,False,2.79099999999994,50.8656825223244,1.3106413471874163,False,False,False,0.0,-1.0131064134718741,-1.0131064134718741,-1.0131064134718741,-1.0131064134718741,-1.0131064134718741,-1.0131064134718741,2024-09-11,2024,-1,continuation,55.76817933296783,82.01202843083652,SPY,15A
-1.0445791164658613,-1.034091942161451,stop,False,0.8300000000000409,14.95468550116288,4.457911646586126,False,False,False,0.010487174304410374,-1.0445791164658613,-1.034091942161451,-1.0445791164658613,-1.034091942161451,-1.0445791164658613,-1.034091942161451,2024-09-12,2024,-1,continuation,16.035747103655545,31.350786472315978,SPY,15A
-1.0345745454545447,-1.031784448753093,stop,False,1.1000000000000227,19.28200813350201,3.4574545454544743,False,False,False,0.002790096701451805,-1.0345745454545447,-1.031784448753093,-1.0345745454545447,-1.031784448753093,-1.0345745454545447,-1.031784448753093,2024-09-24,2024,-1,continuation,16.126770438927903,33.65586874211119,SPY,15A
-1.0397989213753804,-1.0397989213753804,stop,False,0.9740800000000718,16.750872727899292,3.979892137538034,False,False,False,0.0,-1.0397989213753804,-1.0397989213753804,-1.0397989213753804,-1.0397989213753804,-1.0397989213753804,-1.0397989213753804,2024-10-25,2024,1,continuation,19.94806624133666,26.826709772833816,SPY,15A
1.9655418631420873,1.9655418631420873,3R,False,1.1409400000000005,19.347147798955444,3.445813685791247,True,True,True,0.0,0.9655418631420876,0.9655418631420876,1.9655418631420873,1.9655418631420873,2.9655418631420876,2.9655418631420876,2024-11-15,2024,-1,continuation,20.857356033372078,31.03167604965137,SPY,15A
-1.020499305555556,-1.0194989678804391,stop,False,1.919999999999959,32.52142687760357,2.049930555555599,False,False,False,0.001000337675116869,-1.020499305555556,-1.0194989678804391,-1.020499305555556,-1.0194989678804391,-1.020499305555556,-1.0194989678804391,2024-11-20,2024,-1,continuation,44.88634438835966,55.04929028761137,SPY,15A
-0.3790112736136529,-0.3790112736136529,stop,True,0.8751999999999498,14.594937131040087,4.56779402803195,True,False,False,0.0,0.9543220597196805,0.9543220597196805,-1.0456779402803196,-1.0456779402803196,-1.0456779402803196,-1.0456779402803196,2024-11-29,2024,1,continuation,16.00073374912531,23.34656305239598,SPY,15A
0.5963194614300464,0.5963194614300464,stop,True,0.5723799999999528,9.476803867676956,7.034720523662017,True,True,False,0.0,0.9296527947633798,0.9296527947633798,1.9296527947633797,1.9296527947633797,-1.0703472052366203,-1.0703472052366203,2024-12-18,2024,1,continuation,11.258650948706082,15.066724063710192,SPY,15A
1.9811899611784378,1.9811899611784378,3R,False,2.1173800000000256,35.4420675571629,1.881003882156227,True,True,True,0.0,0.9811899611784377,0.9811899611784377,1.9811899611784378,1.9811899611784378,2.981189961178438,2.981189961178438,2025-01-07,2025,-1,continuation,27.61876067088443,57.078772053161394,SPY,15A
1.089380351692349,1.089380351692349,close-partial,False,1.4808399999999438,24.770252412892354,2.691400376363068,True,False,False,0.0,0.9730859962363693,0.9730859962363693,1.1475275294203389,1.1475275294203389,1.1475275294203389,1.1475275294203389,2025-02-04,2025,1,continuation,21.243497315289993,39.81064851211875,SPY,15A
1.9551072361402366,1.9551072361402366,3R,False,0.9061000000000377,14.850203225384124,4.489276385976344,True,True,True,0.0,0.9551072361402365,0.9551072361402365,1.9551072361402366,1.9551072361402366,2.9551072361402366,2.9551072361402366,2025-02-21,2025,-1,continuation,23.272584240198622,23.764258555133825,SPY,15A
-1.0180786786786795,-1.0155507682134262,stop,False,2.2199999999999136,36.87585130061981,1.8078678678679383,False,False,False,0.002527910465253358,-1.0180786786786795,-1.0155507682134262,-1.0180786786786795,-1.0155507682134262,-1.0180786786786795,-1.0155507682134262,2025-02-24,2025,-1,continuation,39.53357031327856,69.10069432909152,SPY,15A
1.9653826086956514,1.9701242758082413,3R,False,1.1499999999999773,19.2581428451809,3.461739130434851,True,True,True,0.004741667112589942,0.9653826086956516,0.9701242758082416,1.9653826086956514,1.9701242758082413,2.965382608695651,2.9701242758082413,2025-02-25,2025,-1,continuation,25.119316754584275,35.83689190320667,SPY,15A
-1.014131376699388,-1.014131376699388,stop,False,2.815719999999942,47.17634246460488,1.4131376699388016,False,False,False,0.0,-1.014131376699388,-1.014131376699388,-1.014131376699388,-1.014131376699388,-1.014131376699388,-1.014131376699388,2025-02-27,2025,-1,continuation,49.59370025969735,76.06601323615588,SPY,15A
-1.0205402239448758,-1.016256291957747,stop,False,1.9349999999999454,32.45664061189483,2.0540223944875686,False,False,False,0.004283931987128842,-1.0205402239448758,-1.016256291957747,-1.0205402239448758,-1.016256291957747,-1.0205402239448758,-1.016256291957747,2025-03-03,2025,-1,continuation,45.12060116072419,66.08742326143013,SPY,15A
-0.3614268636303518,-0.3614268636303518,stop,False,1.3356099999999742,23.730256027574473,2.809353029701839,True,False,False,0.0,0.9719064697029816,0.9719064697029816,-1.0280935302970184,-1.0280935302970184,-1.0280935302970184,-1.0280935302970184,2025-03-19,2025,1,continuation,28.516603592559353,38.1109748947281,SPY,15A
-1.0187776666666666,-1.0187248102722304,stop,False,2.0,35.5031686578027,1.8777666666666668,False,False,False,5.285639443619594e-05,-1.0187776666666666,-1.0187248102722304,-1.0187776666666666,-1.0187248102722304,-1.0187776666666666,-1.0187248102722304,2025-03-20,2025,1,continuation,51.2807768093313,57.323416114888104,SPY,15A
1.9935299003541962,1.9935299003541962,3R,False,5.040519999999958,103.03808336229191,0.6470099645803793,True,True,True,0.0,0.9935299003541961,0.9935299003541961,1.9935299003541962,1.9935299003541962,2.993529900354196,2.993529900354196,2025-04-07,2025,1,continuation,153.3146630143707,166.39751425826339,SPY,15A
