date,open,high,low,close,volume
2023-10-17,84.055,85.17,83.45,84.73,11550630
2023-10-18,84.135,84.82,83.515,83.86,10198512
2023-10-19,84.195,84.76,83.235,83.38,15815376
2023-10-20,83.34,83.4,81.885,81.97,11978156
2023-10-23,81.46,82.9,81.005,82.065,11525008
2023-10-24,82.39,82.755,81.74,82.63,7875026
2023-10-25,83.025,83.125,81.41,81.655,11540790
2023-10-26,81.8,82.16,79.75,80.095,16246668
2023-10-27,80.585,81.375,80.205,80.56,12741044
2023-10-30,80.985,81.715,80.74,81.425,11529718
2023-10-31,81.465,82.075,80.83,82.005,7825974
2023-11-01,82.15,83.7,82.145,83.59,16805858
2023-11-02,84.345,85.08,84.23,85.005,12048358
2023-11-03,84.92,86.225,84.735,85.88,12506750
2023-11-06,86.01,86.475,85.725,86.445,8683612
2023-11-07,86.675,87.645,86.545,87.39,10277582
2023-11-08,87.69,88.03,87.29,87.885,8297330
2023-11-09,88.015,88.66,87.36,87.475,10871996
2023-11-10,88.005,89.82,87.905,89.76,10471440
2023-11-13,89.385,89.46,88.86,89.235,8639772
2023-11-14,90.6,91.25,90.32,91.02,12825658
2023-11-15,91.425,91.565,90.785,91.135,9225180
2023-11-16,90.955,91.69,90.79,91.59,8713188
2023-11-17,91.385,91.75,91.005,91.4,9033240
2023-11-20,91.595,92.965,91.505,92.725,8226040
2023-11-21,92.305,92.45,91.635,91.975,9514796
2023-11-22,92.555,93.175,92.135,92.385,7808524
2023-11-24,92.23,92.31,91.855,92.205,3086122
2023-11-27,92.075,92.735,91.91,92.2,6712444
2023-11-28,91.89,92.62,91.89,92.375,8643004
2023-11-29,93.05,93.45,92.385,92.445,8027286
2023-11-30,92.83,92.955,91.805,92.58,10195372
2023-12-01,92.34,92.955,91.895,92.79,10359312
2023-12-04,91.865,91.865,90.66,91.66,14479254
2023-12-05,91.17,92.315,91.17,92.21,8434304
2023-12-06,92.785,92.92,91.36,91.43,12049096
2023-12-07,91.865,92.695,91.67,92.54,11160380
2023-12-08,92.34,93.405,92.225,93.33,10187810
2023-12-11,93.055,94.165,92.84,94.145,32561192
2023-12-12,93.8,94.8,93.72,94.77,11865964
2023-12-13,94.995,95.835,94.77,95.605,24918796
2023-12-14,95.68,96.04,94.665,95.37,11666204
2023-12-15,95.27,96.4,95.27,95.85,13566220
2023-12-18,95.62,96.14,95.215,95.925,8133698
2023-12-19,95.905,96.3,95.85,96.29,6926076
2023-12-20,96.18,96.52,94.82,94.835,10843702
2023-12-21,95.8,96.115,95.095,95.9,8576438
2023-12-22,96.175,96.305,95.55,96.025,7782002
2023-12-26,96.085,96.625,96.085,96.425,4551500
2023-12-27,96.475,96.62,96.01,96.42,9117408
2023-12-28,96.76,96.86,96.485,96.535,7616830
2023-12-29,96.585,96.78,95.76,96.24,9701822
2024-01-02,94.93,95.08,93.125,93.72,17810910
2024-01-03,92.865,93.375,92.6,92.765,13724716
2024-01-04,92.195,92.835,91.995,92.085,9501926
2024-01-05,92.19,92.855,91.71,92.06,13824608
2024-01-08,92.525,94.435,92.43,94.37,13167480
2024-01-09,93.645,94.79,93.445,94.52,8142210
2024-01-10,94.565,95.53,94.365,95.325,7236858
2024-01-11,95.795,96.275,94.465,95.81,9659532
2024-01-12,95.965,96.34,95.64,96.12,6646336
2024-01-16,96,96.765,95.445,96.36,8836660
2024-01-17,95.645,96,94.845,95.885,11005488
2024-01-18,97.165,97.92,96.8,97.83,15083056
2024-01-19,98.47,100.105,98.255,100.085,13456066
2024-01-22,100.575,101.14,100.145,100.525,10771470
2024-01-23,100.505,100.995,100.035,100.93,10010370
2024-01-24,101.625,102.645,101.335,101.625,13382458
2024-01-25,102.56,103.075,101.575,102.05,13108652
2024-01-26,101.335,101.785,100.645,100.875,7908224
2024-01-29,101,101.82,100.8,101.8,5808250
2024-01-30,101.765,101.92,100.65,100.96,9183238
2024-01-31,100,100.41,98.81,98.84,11638790
2024-02-01,99.235,100.225,99.17,100.085,10621876
2024-02-02,99.405,101.44,99.37,101.12,9659844
2024-02-05,101.53,101.64,100.4,101.35,7417438
2024-02-06,101.46,101.635,100.235,100.885,9994292
2024-02-07,101.595,102.245,101.19,102.22,8686188
2024-02-08,102.395,102.815,102.27,102.54,7832248
2024-02-09,102.97,104.055,102.85,103.92,8293310
2024-02-12,103.915,104.235,102.98,103.13,8666328
2024-02-13,100.895,102.06,100.585,101.38,15446108
2024-02-14,102.135,102.52,101.415,102.44,8064972
2024-02-15,102.48,102.675,101.655,102.225,8106596
2024-02-16,102.5,102.705,101.145,101.285,8191366
2024-02-20,100.69,101.05,99.25,100.255,13090736
2024-02-21,99.285,99.6,98.535,99.625,11676562
2024-02-22,102.2,103.165,101.965,102.885,14383482
2024-02-23,103.7,103.83,102.32,102.645,9399542
2024-02-26,103.095,103.35,102.64,102.745,14943304
2024-02-27,103.025,103.025,102.07,102.835,7219722
2024-02-28,102.495,102.63,101.975,102.35,5824630
2024-02-29,102.895,103.735,102.32,103.49,8756400
2024-03-01,103.755,105.53,103.705,105.38,9432710
2024-03-04,105.23,105.985,104.995,105.38,15502942
2024-03-05,104.34,104.39,102.125,102.79,13802166
2024-03-06,103.865,104.385,102.91,103.605,9794358
2024-03-07,104.49,105.56,103.97,105.24,8624140
2024-03-08,105.43,106.175,103.61,103.675,9611492
2024-03-11,103.2,103.62,102.645,103.39,11194014
2024-03-12,104.385,105.52,103.395,105.51,12921246
2024-03-13,105.19,105.25,103.935,104.37,9490058
2024-03-14,104.81,105.18,103.75,104.39,12122442
2024-03-15,102.89,103.36,102.395,102.815,14026576
2024-03-18,103.545,104.21,103.07,103.15,9879124
2024-03-19,102.645,103.7,102.13,103.685,9080900
2024-03-20,103.765,104.88,103.395,104.845,9823710
2024-03-21,105.965,105.965,104.83,104.92,9304240
2024-03-22,104.925,105.34,104.55,104.955,9139380
2024-03-25,103.96,104.705,103.66,104.26,5909062
2024-03-26,104.635,104.805,103.745,103.83,6228724
2024-03-27,104.485,104.54,103.56,104.36,8777778
2024-03-28,104.115,104.435,103.925,104.135,5930028
2024-04-01,104.355,105.035,104.045,104.425,8500758
2024-04-02,103.265,103.57,102.58,103.42,7559034
2024-04-03,102.9,104.23,102.875,103.695,8150112
2024-04-04,104.66,105.05,102,102.055,12753764
2024-04-05,102.5,103.75,102.215,103.225,9775800
2024-04-08,103.29,103.63,102.725,103.105,5788312
2024-04-09,103.635,103.85,102.33,103.625,6587190
2024-04-10,102.445,102.74,101.915,102.355,10176540
2024-04-11,102.81,104.57,102.31,104.4,7686978
2024-04-12,103.155,103.64,102.33,102.71,12256410
2024-04-15,103.34,103.405,100.605,100.76,12463676
2024-04-16,100.98,101.505,100.48,100.88,11096590
2024-04-17,101.25,101.42,99.35,99.425,9722832
2024-04-18,99.41,99.65,98.185,98.29,10987422
2024-04-19,97.915,98.235,96.02,96.265,17054440
2024-04-22,97.005,97.71,96.04,97.125,9548586
2024-04-23,97.53,98.71,97.385,98.565,8531634
2024-04-24,99.295,99.705,98.47,99.015,6591334
2024-04-25,97.78,98.985,97.345,98.8,7255864
2024-04-26,99.58,100.645,99.19,99.915,7185264
2024-04-29,100.43,100.58,99.755,100.345,5093546
2024-04-30,100.04,100.405,98.105,98.135,10820192
2024-05-01,97.61,99.25,97.11,97.13,14481440
2024-05-02,98.37,98.665,97.13,98.53,9156034
2024-05-03,101.195,101.615,100.835,101.275,9445008
2024-05-06,101.66,102.465,101.505,102.465,5402838
2024-05-07,102.765,102.815,102.12,102.13,6968228
2024-05-08,101.765,102.53,101.74,102.42,5212844
2024-05-09,102.255,102.47,101.88,102.39,7067460
2024-05-10,102.925,103.385,102.445,102.77,6263184
2024-05-13,103.525,103.61,102.93,103.255,4483508
2024-05-14,103.22,104.315,103.16,104.17,7052668
2024-05-15,104.825,106.55,104.75,106.515,10810040
2024-05-16,106.58,106.91,106.1,106.145,8545326
2024-05-17,106.39,106.455,105.33,105.91,5636718
2024-05-20,106.015,107.355,105.92,107.155,4398200
2024-05-21,106.745,107.505,106.555,107.33,4463936
2024-05-22,107.655,107.965,106.935,107.57,9232402
2024-05-23,108.8,108.81,106.355,106.695,6457818
2024-05-24,106.965,107.825,106.61,107.595,4070394
2024-05-28,108.205,108.29,107.37,108.05,5809822
