date,open,high,low,close,volume
2023-12-05,108.46,108.63,107.89,108.04,8790951
2023-12-06,108.53,109.17,108.35,108.52,7258811
2023-12-07,108.76,108.94,108.31,108.62,6801525
2023-12-08,108.66,109.49,108.62,108.96,6090876
2023-12-11,109.24,110.13,109.18,110,8137733
2023-12-12,110.16,110.73,109.8,110.5,5426505
2023-12-13,110.5,111.94,109.92,111.73,11274980
2023-12-14,112.5,113.44,112.34,113.17,13096764
2023-12-15,112.9,113.38,112.47,113.02,11574231
2023-12-18,112.68,112.76,112.27,112.4,5575162
2023-12-19,112.72,113.39,112.65,113.27,4415646
2023-12-20,112.46,113.39,111.37,111.44,7267772
2023-12-21,112.23,112.64,111.72,112.59,5705480
2023-12-22,112.82,113.53,112.68,113.13,4804585
2023-12-26,113.22,114.2,113.05,113.93,4462905
2023-12-27,113.91,114.37,113.71,114.1,4713009
2023-12-28,113.97,114.37,113.82,114.13,6526186
2023-12-29,113.98,114.4,113.51,113.99,6313937
2024-01-02,113.23,113.94,112.49,112.84,7473467
2024-01-03,112.22,112.42,111.09,111.16,16172078
2024-01-04,111.36,112.24,111.23,111.3,9573160
2024-01-05,111.22,111.94,111.03,111.43,6897128
2024-01-08,111.13,112.15,110.63,112.16,8517881
2024-01-09,111.4,111.94,110.99,111.81,6350887
2024-01-10,111.83,112.52,111.72,112.38,8195546
2024-01-11,112.41,112.57,111.2,112.12,7736216
2024-01-12,112.5,112.75,111.67,112.11,5802325
2024-01-16,111.55,111.64,110.6,110.98,9252497
2024-01-17,110.19,110.94,109.95,110.23,6380535
2024-01-18,110.64,111.9,110.49,111.72,8036299
2024-01-19,111.98,112.74,111.1,112.45,8971564
2024-01-22,112.84,113.61,112.84,113.32,7734535
2024-01-23,113.35,113.72,112.74,113.23,8198810
2024-01-24,113.69,113.71,112.47,112.53,8338560
2024-01-25,113.09,113.63,112.8,113.61,8810335
2024-01-26,113.73,114.11,113.11,113.43,5849129
2024-01-29,113.32,114.18,113.17,114.17,5141681
2024-01-30,113.36,114.37,113.36,114.21,7176374
2024-01-31,114.13,114.34,112.86,112.89,12015797
2024-02-01,113.6,114.84,112.98,114.81,10667575
2024-02-02,114.57,116.08,114.13,115.58,11287542
2024-02-05,115.12,115.36,114.3,114.95,7622220
2024-02-06,115.09,116.04,114.82,115.98,7637163
2024-02-07,116.37,117.1,116.31,116.75,6727561
2024-02-08,117.03,117.1,116.29,116.77,6779068
2024-02-09,116.93,116.96,116.29,116.95,7141131
2024-02-12,116.88,117.44,116.77,117.12,7166928
2024-02-13,116.11,116.14,115.09,115.92,10600970
2024-02-14,116.81,117.91,116.67,117.86,10286375
2024-02-15,118,118.81,117.83,118.74,9171594
2024-02-16,118.47,118.86,117.9,118.03,7855624
2024-02-20,117.62,118.04,117.38,117.66,6435786
2024-02-21,117.68,118.18,117.34,118.13,7695543
2024-02-22,118.82,119.81,118.74,119.59,8692109
2024-02-23,119.86,120.48,119.76,120.22,7592362
2024-02-26,120.21,120.48,119.91,120.04,6357352
2024-02-27,120.3,120.34,119.71,120.22,5130525
2024-02-28,120.1,120.94,119.99,120.63,6625892
2024-02-29,121,121.27,120.41,121,8389259
2024-03-01,120.96,121.59,120.61,121.52,8574498
2024-03-04,121.52,122.31,121.52,121.96,10581721
2024-03-05,121.69,122.02,120.45,120.96,10188616
2024-03-06,121.44,122.28,121.3,121.59,7292200
2024-03-07,122.37,122.73,122.06,122.57,6576997
2024-03-08,122.86,123.5,121.95,122.3,8845858
2024-03-11,121.92,122.18,120.81,121.67,7890823
2024-03-12,121.66,122.33,121.1,122.21,7883512
2024-03-13,122.02,122.82,122.02,122.54,6468068
2024-03-14,122.73,122.86,121.21,122.02,8223635
2024-03-15,121.53,122.53,121.47,122.04,9374488
2024-03-18,122.1,122.38,121.74,121.88,5866306
2024-03-19,121.93,122.94,121.86,122.93,6310749
2024-03-20,122.77,124.59,122.64,124.41,9042646
2024-03-21,124.99,125.94,124.78,125.64,6438736
2024-03-22,126,126.1,125.17,125.21,4831756
2024-03-25,125.18,125.27,124.32,124.4,5509441
2024-03-26,124.4,124.73,123.89,123.95,6025774
2024-03-27,124.75,125.95,124.68,125.94,5908995
2024-03-28,126.1,126.29,125.72,125.96,6154702
2024-04-01,126.09,126.16,124.91,124.99,5981222
2024-04-02,124.49,124.9,124.15,124.41,9223879
2024-04-03,124.32,125.4,124.32,125.05,6507502
2024-04-04,125.87,126.39,123.58,123.95,8878700
2024-04-05,124.35,126,124.29,125.67,8991509
2024-04-08,125.85,126.06,125.36,125.45,5231260
2024-04-09,125.62,125.96,123.72,125.16,7376997
2024-04-10,123.61,124.47,123.18,124.09,11711794
2024-04-11,124.15,124.74,123.2,124.23,6835208
2024-04-12,123.45,123.89,122.38,122.9,9946381
2024-04-15,124.58,124.76,121.65,122.02,8930973
2024-04-16,121.98,122.32,121.12,121.74,9737475
2024-04-17,122.42,122.45,120.36,121.11,9838652
2024-04-18,121.69,122.19,120.5,120.69,8123906
2024-04-19,120.95,121.62,120.17,120.47,9558251
2024-04-22,121.2,122.19,120.63,121.38,9157513
2024-04-23,122.24,123.24,122.06,123.07,8202382
2024-04-24,122.96,123.18,121.06,122.09,9766266
2024-04-25,121.41,122.75,120.6,122.46,8405574
2024-04-26,122.15,123.03,122.13,122.66,5656606
2024-04-29,122.91,123.59,122.86,123.48,5434108
2024-04-30,123.3,123.48,121.48,121.52,11044635
2024-05-01,121.33,122.85,120.92,121.22,12441905
2024-05-02,121.8,122.16,120.56,121.92,10348013
2024-05-03,123.07,123.21,122.2,122.77,7604390
2024-05-06,123.58,124.11,123.47,124.01,6038799
2024-05-07,124.24,124.71,124.03,124.35,4142824
2024-05-08,123.61,124.52,123.59,124.35,4197269
2024-05-09,124.59,125.58,124.45,125.59,5345212
2024-05-10,126.14,126.22,125.44,125.68,4941049
2024-05-13,125.96,126.1,125.08,125.15,4750108
2024-05-14,125.39,125.61,124.84,125.12,4128026
2024-05-15,125.78,126.03,125.55,125.94,6004750
2024-05-16,125.72,125.96,125.14,125.19,6109267
2024-05-17,125.29,125.48,124.71,125.33,4907211
2024-05-20,125.36,126.03,125.24,125.57,3465426
2024-05-21,125.34,125.36,124.83,125.16,4712760
2024-05-22,124.97,125.63,124.63,125.31,6931556
2024-05-23,125.61,125.68,123.59,123.83,7978818
2024-05-24,124.3,124.73,123.78,124.46,6134980
2024-05-28,124.41,124.41,122.52,122.94,6997501
2024-05-29,121.9,121.99,121.1,121.2,11742175
2024-05-30,121.36,122.12,121.33,122.03,5712907
2024-05-31,122.32,123.56,121.33,123.51,8350821
2024-06-03,123.91,123.96,120.87,122,13449748
2024-06-04,121.75,122.23,121.01,121.7,7461546
2024-06-05,122.16,122.95,121.44,122.93,6930751
2024-06-06,122.79,123.09,121.71,122.2,5733483
2024-06-07,121.89,123.14,121.58,122.33,5361113
2024-06-10,122.15,122.88,122.09,122.71,5384110
2024-06-11,122.05,122.17,121.2,122.01,9456810
2024-06-12,123.14,123.89,122.63,123.17,9568870
2024-06-13,123,123.07,121.34,122.38,6793305
2024-06-14,121.33,121.33,119.66,121.15,12453080
2024-06-17,120.73,122.69,120.54,122.49,10705250
2024-06-18,122.46,123.16,122.22,123.15,4855069
2024-06-20,123.01,123.56,122.73,123.23,5178946
2024-06-21,123.21,123.28,121.92,122.97,5911964
2024-06-24,122.85,124.21,122.61,123.07,6959581
2024-06-25,122.97,122.97,121.44,122.02,6241987
2024-06-26,121.86,121.88,121.21,121.69,5291511
2024-06-27,121.81,122.05,121.38,121.82,3834202
2024-06-28,122.16,122.96,121.28,121.87,7624450
2024-07-01,122.44,122.69,120.29,120.56,8297580
2024-07-02,120.38,121.26,120.29,121.22,4687443
2024-07-03,121.36,122.1,121.15,121.66,4832750
2024-07-05,121.63,121.63,120.24,121.22,5391481
2024-07-08,121.56,122.21,121,121.37,5281961
2024-07-09,121.31,121.62,120.8,120.84,3923623
2024-07-10,121.01,121.96,120.76,121.92,5883598
2024-07-11,122.24,123.91,122.06,123.47,9691519
2024-07-12,124.18,124.91,123.86,124.18,9132005
2024-07-15,124.55,125.66,124.28,125.07,8096536
2024-07-16,125.44,128.31,125.38,128.19,13559216
2024-07-17,127.63,127.9,126.52,126.55,11915386
2024-07-18,126.54,127.81,125.38,125.56,7929470
2024-07-19,125.84,126.1,124.59,124.87,7353528
2024-07-22,125.46,126.23,124.48,126.14,5674976
2024-07-23,125.51,126.59,125.44,125.9,6406984
2024-07-24,125.28,125.53,123.06,123.19,9306540
2024-07-25,123.35,126.1,123.03,124.18,12614316
2024-07-26,125.6,127.19,125.39,126.3,8826137
2024-07-29,126.7,126.7,125.68,126.08,7723547
2024-07-30,126.69,127.34,125.93,126.45,6077348
2024-07-31,127.92,129.08,127.29,127.86,9006744
2024-08-01,127.54,128.56,124.72,125.49,14268448
2024-08-02,124.13,124.35,121.57,122.73,13858109
2024-08-05,120.38,121.84,119.16,120.6,15782499
2024-08-06,121.31,123.78,120.78,122.05,10729762
2024-08-07,123.2,124.23,121.39,121.46,6224476
2024-08-08,122.36,124.35,122.34,124.26,6324490
2024-08-09,124.1,124.53,123,124.28,4641377
2024-08-12,124.29,124.48,123.24,123.65,4110126
2024-08-13,124.23,125.05,123.34,124.95,5045458
2024-08-14,124.91,125.68,124.83,125.46,3647294
2024-08-15,126.65,127.51,126.3,127.15,4124654
2024-08-16,126.99,127.33,126.4,126.97,3136161
2024-08-19,127.08,127.78,126.94,127.74,2600985
2024-08-20,127.68,127.85,127,127.39,4318342
2024-08-21,127.69,128.38,127.54,128.16,4006810
2024-08-22,128.38,128.67,127.59,128,4545294
2024-08-23,128.44,129.58,128.19,129.28,4779126
2024-08-26,129.56,130,128.87,129.14,4191466
2024-08-27,128.95,129.29,128.51,129.22,3234247
2024-08-28,129.28,129.96,128.51,129.16,3599102
2024-08-29,129.76,131.2,129.1,130.07,6000847
