time,price,volume,aggressor
2026-09-09 00:00:48.458,29520,1,B
2026-09-09 00:00:49.563,29520,1,B
2026-09-09 00:00:49.563,29520,1,B
2026-09-09 00:00:50.036,29520,1,B
2026-09-09 00:00:50.624,29520,1,B
2026-09-09 00:00:51.351,29520,1,S
2026-09-09 00:00:51.351,29515,1,S
2026-09-09 00:00:51.353,29520,1,B
2026-09-09 00:00:51.353,29520,1,B
2026-09-09 00:00:52.576,29520,1,B
2026-09-09 00:00:53.164,29520,1,B
2026-09-09 00:00:53.164,29520,2,B
2026-09-09 00:00:53.164,29520,2,B
2026-09-09 00:00:53.164,29520,1,B
2026-09-09 00:00:53.265,29520,1,B
2026-09-09 00:00:53.265,29520,1,B
2026-09-09 00:00:53.265,29520,1,B
2026-09-09 00:00:53.265,29520,2,B
2026-09-09 00:00:53.266,29520,1,S
2026-09-09 00:00:53.266,29520,1,S
2026-09-09 00:00:53.725,29520,1,S
2026-09-09 00:00:54.119,29515,2,S
2026-09-09 00:00:54.120,29515,1,S
2026-09-09 00:00:54.120,29515,1,S
2026-09-09 00:00:55.250,29520,1,B
2026-09-09 00:00:57.228,29520,1,B
2026-09-09 00:00:57.725,29520,1,B
2026-09-09 00:00:57.862,29520,1,S
2026-09-09 00:01:00.012,29520,1,S
2026-09-09 00:01:00.055,29520,1,S
2026-09-09 00:01:00.056,29520,1,S
2026-09-09 00:01:00.323,29520,1,B
2026-09-09 00:01:00.423,29520,1,S
2026-09-09 00:01:00.423,29520,1,S
2026-09-09 00:01:00.423,29520,1,S
2026-09-09 00:01:00.424,29520,1,B
2026-09-09 00:01:00.424,29520,1,B
2026-09-09 00:01:01.632,29520,1,B
2026-09-09 00:01:01.632,29520,1,B
2026-09-09 00:01:01.924,29520,1,B
2026-09-09 00:01:01.954,29520,1,B
2026-09-09 00:01:02.105,29520,1,B
2026-09-09 00:01:02.106,29520,1,B
2026-09-09 00:01:02.106,29520,1,B
2026-09-09 00:01:02.117,29520,1,B
2026-09-09 00:01:02.137,29520,1,B
2026-09-09 00:01:02.704,29520,1,S
2026-09-09 00:01:02.705,29520,1,B
2026-09-09 00:01:03.196,29520,1,B
2026-09-09 00:01:03.196,29520,1,B
2026-09-09 00:01:03.234,29520,1,B
2026-09-09 00:01:03.262,29520,1,B
2026-09-09 00:01:03.263,29520,6,B
2026-09-09 00:01:03.263,29520,1,B
2026-09-09 00:01:03.263,29525,1,B
2026-09-09 00:01:03.265,29525,1,B
2026-09-09 00:01:03.265,29525,1,B
2026-09-09 00:01:03.265,29525,1,B
2026-09-09 00:01:03.266,29525,1,B
2026-09-09 00:01:03.266,29525,1,B
2026-09-09 00:01:03.266,29525,1,B
2026-09-09 00:01:03.268,29525,1,B
2026-09-09 00:01:03.269,29525,1,B
2026-09-09 00:01:03.269,29525,1,B
2026-09-09 00:01:03.269,29525,1,B
2026-09-09 00:01:03.269,29525,1,B
2026-09-09 00:01:03.269,29525,1,B
2026-09-09 00:01:03.354,29525,1,B
2026-09-09 00:01:03.432,29525,1,B
2026-09-09 00:01:03.432,29525,1,B
2026-09-09 00:01:03.434,29525,1,S
2026-09-09 00:01:03.435,29525,1,S
2026-09-09 00:01:03.435,29525,1,S
2026-09-09 00:01:03.435,29525,1,S
2026-09-09 00:01:03.435,29525,1,S
2026-09-09 00:01:03.437,29525,1,S
2026-09-09 00:01:03.454,29525,1,S
2026-09-09 00:01:03.454,29525,1,S
2026-09-09 00:01:03.625,29525,1,B
2026-09-09 00:01:03.625,29525,1,B
2026-09-09 00:01:03.625,29525,1,B
2026-09-09 00:01:03.625,29525,1,B
2026-09-09 00:01:03.625,29525,1,B
2026-09-09 00:01:03.626,29525,1,S
2026-09-09 00:01:03.627,29525,1,S
2026-09-09 00:01:03.627,29525,1,S
2026-09-09 00:01:03.976,29525,1,B
2026-09-09 00:01:03.976,29525,1,B
2026-09-09 00:01:04.062,29525,1,B
2026-09-09 00:01:04.487,29525,1,S
2026-09-09 00:01:04.488,29525,1,S
2026-09-09 00:01:04.488,29525,1,S
2026-09-09 00:01:05.071,29525,1,B
2026-09-09 00:01:05.559,29525,1,B
2026-09-09 00:01:05.574,29525,1,S
2026-09-09 00:01:05.610,29525,1,B
2026-09-09 00:01:05.661,29525,1,B
2026-09-09 00:01:06.154,29525,1,B
2026-09-09 00:01:06.154,29525,1,B
2026-09-09 00:01:06.154,29525,1,B
2026-09-09 00:01:06.154,29525,1,B
2026-09-09 00:01:06.154,29525,1,B
2026-09-09 00:01:06.154,29530,1,B
2026-09-09 00:01:06.154,29530,1,B
2026-09-09 00:01:06.159,29530,1,B
2026-09-09 00:01:06.162,29525,1,S
2026-09-09 00:01:06.162,29530,1,S
2026-09-09 00:01:06.162,29525,1,S
2026-09-09 00:01:06.717,29525,1,S
2026-09-09 00:01:06.938,29525,2,S
2026-09-09 00:01:06.939,29525,1,S
2026-09-09 00:01:07.096,29530,1,B
2026-09-09 00:01:07.096,29530,1,B
2026-09-09 00:01:07.196,29525,1,S
2026-09-09 00:01:07.282,29525,1,B
2026-09-09 00:01:07.510,29525,1,B
2026-09-09 00:01:07.510,29525,1,B
2026-09-09 00:01:07.523,29525,1,B
2026-09-09 00:01:08.024,29525,1,S
2026-09-09 00:01:08.113,29525,1,S
2026-09-09 00:01:09.086,29525,1,B
2026-09-09 00:01:09.086,29525,1,B
2026-09-09 00:01:09.285,29525,1,B
2026-09-09 00:01:09.568,29525,1,S
2026-09-09 00:01:10.126,29525,1,B
2026-09-09 00:01:10.256,29525,1,S
2026-09-09 00:01:10.446,29525,1,B
2026-09-09 00:01:10.581,29525,1,B
2026-09-09 00:01:10.781,29525,1,B
2026-09-09 00:01:10.782,29525,1,S
2026-09-09 00:01:11.181,29525,1,S
2026-09-09 00:01:11.192,29525,1,B
2026-09-09 00:01:11.681,29525,1,B
2026-09-09 00:01:11.682,29525,1,B
2026-09-09 00:01:12.356,29530,6,B
2026-09-09 00:01:12.357,29530,1,S
2026-09-09 00:01:12.358,29530,1,S
2026-09-09 00:01:12.358,29530,1,S
2026-09-09 00:01:12.366,29530,1,S
2026-09-09 00:01:12.366,29530,1,S
2026-09-09 00:01:12.367,29530,1,B
2026-09-09 00:01:12.367,29530,1,B
2026-09-09 00:01:12.372,29530,1,S
2026-09-09 00:01:12.372,29530,1,S
2026-09-09 00:01:12.372,29530,1,S
2026-09-09 00:01:12.372,29525,1,S
2026-09-09 00:01:12.372,29525,1,S
2026-09-09 00:01:12.407,29525,1,S
2026-09-09 00:01:12.407,29525,1,S
2026-09-09 00:01:12.829,29525,1,B
2026-09-09 00:01:12.829,29525,1,B
2026-09-09 00:01:12.903,29525,1,S
2026-09-09 00:01:12.933,29525,1,S
2026-09-09 00:01:13.023,29525,1,B
2026-09-09 00:01:13.340,29525,1,B
2026-09-09 00:01:13.775,29525,1,S
2026-09-09 00:01:13.775,29525,1,S
2026-09-09 00:01:13.778,29525,1,S
2026-09-09 00:01:13.778,29525,1,S
2026-09-09 00:01:13.781,29525,1,S
2026-09-09 00:01:13.781,29525,1,S
2026-09-09 00:01:13.785,29525,1,S
2026-09-09 00:01:13.785,29525,1,S
2026-09-09 00:01:14.240,29525,1,S
2026-09-09 00:01:14.919,29525,3,S
2026-09-09 00:01:14.919,29525,1,S
2026-09-09 00:01:14.919,29525,1,S
2026-09-09 00:01:14.992,29525,1,S
2026-09-09 00:01:15.169,29525,1,B
2026-09-09 00:01:15.253,29525,1,B
2026-09-09 00:01:16.020,29525,1,S
2026-09-09 00:01:16.712,29525,1,B
2026-09-09 00:01:17.368,29525,1,S
2026-09-09 00:01:18.016,29525,1,S
2026-09-09 00:01:18.115,29525,1,S
2026-09-09 00:01:18.352,29525,1,S
2026-09-09 00:01:18.352,29525,1,S
2026-09-09 00:01:18.352,29525,2,S
2026-09-09 00:01:18.779,29525,1,S
2026-09-09 00:01:18.868,29525,1,S
2026-09-09 00:01:18.868,29525,4,S
2026-09-09 00:01:19.084,29525,1,B
2026-09-09 00:01:19.622,29525,1,B
2026-09-09 00:01:19.820,29525,1,B
2026-09-09 00:01:20.717,29525,1,S
2026-09-09 00:01:22.344,29525,1,S
2026-09-09 00:01:22.344,29520,1,S
2026-09-09 00:01:22.441,29525,1,B
2026-09-09 00:01:22.441,29525,1,B
2026-09-09 00:01:23.772,29525,1,S
2026-09-09 00:01:23.772,29525,1,B
2026-09-09 00:01:23.827,29525,1,B
2026-09-09 00:01:25.526,29525,1,S
2026-09-09 00:01:25.772,29525,1,S
2026-09-09 00:01:25.772,29525,1,S
2026-09-09 00:01:25.956,29525,1,S
2026-09-09 00:01:28.203,29525,1,S
2026-09-09 00:01:29.195,29525,1,B
2026-09-09 00:01:29.195,29525,1,B
2026-09-09 00:01:29.864,29525,1,S
2026-09-09 00:01:30.419,29525,1,B
2026-09-09 00:01:30.549,29525,1,B
2026-09-09 00:01:30.549,29525,1,B
2026-09-09 00:01:30.550,29525,1,B
2026-09-09 00:01:30.550,29525,1,B
2026-09-09 00:01:30.983,29525,1,S
2026-09-09 00:01:31.890,29525,1,S
2026-09-09 00:01:32.755,29525,1,S
2026-09-09 00:01:34.670,29525,1,S
2026-09-09 00:01:34.670,29525,1,B
2026-09-09 00:01:34.922,29525,1,S
2026-09-09 00:01:35.260,29525,1,B
2026-09-09 00:01:39.883,29525,1,B
2026-09-09 00:01:43.869,29525,1,S
2026-09-09 00:01:43.869,29525,1,S
2026-09-09 00:01:45.234,29525,1,S
2026-09-09 00:01:46.826,29525,1,B
2026-09-09 00:01:48.980,29525,1,B
2026-09-09 00:01:48.980,29525,1,B
2026-09-09 00:01:50.485,29525,1,S
2026-09-09 00:01:50.549,29525,1,S
2026-09-09 00:01:50.549,29525,1,S
2026-09-09 00:01:50.550,29525,1,S
2026-09-09 00:01:51.334,29520,1,S
2026-09-09 00:01:51.334,29520,1,S
2026-09-09 00:01:51.497,29520,1,B
2026-09-09 00:01:51.497,29520,1,B
2026-09-09 00:01:51.501,29525,1,B
2026-09-09 00:01:53.832,29520,1,S
2026-09-09 00:01:54.278,29520,1,S
2026-09-09 00:01:54.278,29520,1,S
2026-09-09 00:01:54.315,29520,1,S
2026-09-09 00:01:54.316,29520,1,B
2026-09-09 00:01:54.472,29520,1,B
2026-09-09 00:01:54.472,29520,1,B
2026-09-09 00:01:54.773,29520,1,S
2026-09-09 00:01:54.991,29520,1,S
2026-09-09 00:01:55.062,29520,1,S
2026-09-09 00:01:55.090,29520,1,S
2026-09-09 00:01:55.483,29520,1,B
2026-09-09 00:01:56.036,29520,1,S
2026-09-09 00:01:56.036,29520,1,S
2026-09-09 00:01:56.036,29520,1,S
2026-09-09 00:01:56.036,29520,1,S
2026-09-09 00:01:56.036,29520,1,S
2026-09-09 00:01:56.038,29520,1,B
2026-09-09 00:01:57.516,29520,1,S
2026-09-09 00:01:59.126,29520,1,S
2026-09-09 00:01:59.126,29525,1,B
2026-09-09 00:01:59.126,29525,1,B
2026-09-09 00:01:59.425,29525,1,B
2026-09-09 00:01:59.425,29525,1,B
2026-09-09 00:01:59.425,29525,1,B
2026-09-09 00:01:59.425,29525,1,B
2026-09-09 00:01:59.600,29520,1,S
2026-09-09 00:02:00.924,29525,1,B
2026-09-09 00:02:01.062,29520,1,B
2026-09-09 00:02:01.233,29525,1,B
2026-09-09 00:02:02.644,29525,1,B
2026-09-09 00:02:03.635,29525,1,S
2026-09-09 00:02:06.170,29525,1,S
2026-09-09 00:02:07.882,29525,1,B
2026-09-09 00:02:10.525,29525,1,B
2026-09-09 00:02:10.525,29525,1,B
2026-09-09 00:02:10.525,29525,1,B
2026-09-09 00:02:10.525,29525,1,B
2026-09-09 00:02:10.525,29525,1,B
2026-09-09 00:02:10.526,29525,1,B
2026-09-09 00:02:10.543,29525,1,B
2026-09-09 00:02:10.544,29525,3,B
2026-09-09 00:02:10.544,29525,3,B
2026-09-09 00:02:10.544,29525,1,B
2026-09-09 00:02:10.544,29525,1,B
2026-09-09 00:02:12.411,29525,1,B
2026-09-09 00:02:12.411,29525,3,B
2026-09-09 00:02:12.411,29525,1,B
2026-09-09 00:02:12.411,29525,4,B
2026-09-09 00:02:12.412,29530,1,B
2026-09-09 00:02:12.412,29530,1,B
2026-09-09 00:02:12.415,29530,1,B
2026-09-09 00:02:12.415,29530,1,B
2026-09-09 00:02:12.416,29530,1,B
2026-09-09 00:02:12.448,29530,1,B
2026-09-09 00:02:12.448,29530,1,B
2026-09-09 00:02:12.448,29530,1,B
2026-09-09 00:02:12.448,29530,1,B
2026-09-09 00:02:12.609,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.024,29530,1,B
2026-09-09 00:02:13.058,29530,1,S
2026-09-09 00:02:13.087,29530,1,B
2026-09-09 00:02:13.087,29530,1,B
2026-09-09 00:02:13.087,29530,1,B
2026-09-09 00:02:13.088,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,1,B
2026-09-09 00:02:13.097,29530,3,B
2026-09-09 00:02:13.111,29530,2,B
2026-09-09 00:02:13.111,29530,2,B
2026-09-09 00:02:13.111,29530,2,B
2026-09-09 00:02:13.111,29530,1,B
2026-09-09 00:02:13.111,29530,3,B
2026-09-09 00:02:13.111,29530,2,B
2026-09-09 00:02:13.111,29530,1,B
2026-09-09 00:02:13.111,29530,1,B
2026-09-09 00:02:13.112,29530,1,S
2026-09-09 00:02:13.113,29530,1,S
2026-09-09 00:02:13.129,29535,1,B
2026-09-09 00:02:13.137,29535,1,S
2026-09-09 00:02:13.137,29535,1,S
2026-09-09 00:02:13.137,29530,1,S
2026-09-09 00:02:13.269,29530,1,S
2026-09-09 00:02:13.269,29535,1,B
2026-09-09 00:02:13.269,29530,1,S
2026-09-09 00:02:13.269,29530,1,S
2026-09-09 00:02:13.467,29535,2,B
2026-09-09 00:02:13.890,29535,1,B
2026-09-09 00:02:13.890,29535,1,B
2026-09-09 00:02:13.890,29535,1,B
2026-09-09 00:02:13.890,29535,2,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,2,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.894,29535,1,B
2026-09-09 00:02:13.935,29535,1,B
2026-09-09 00:02:13.935,29535,1,B
2026-09-09 00:02:13.935,29535,1,B
2026-09-09 00:02:14.052,29535,1,B
2026-09-09 00:02:14.052,29535,1,B
2026-09-09 00:02:14.052,29535,1,B
2026-09-09 00:02:14.052,29535,1,B
2026-09-09 00:02:14.087,29535,1,B
2026-09-09 00:02:14.442,29535,1,S
2026-09-09 00:02:14.527,29535,1,B
2026-09-09 00:02:14.646,29535,1,B
2026-09-09 00:02:14.647,29535,1,B
2026-09-09 00:02:14.647,29535,1,B
2026-09-09 00:02:14.725,29535,1,B
2026-09-09 00:02:14.725,29535,1,B
2026-09-09 00:02:14.727,29535,1,S
2026-09-09 00:02:14.850,29535,1,S
2026-09-09 00:02:14.958,29535,1,S
2026-09-09 00:02:15.505,29535,1,B
2026-09-09 00:02:15.594,29535,1,S
2026-09-09 00:02:15.594,29535,1,S
2026-09-09 00:02:16.098,29535,1,S
2026-09-09 00:02:16.564,29535,1,B
2026-09-09 00:02:16.681,29535,1,S
2026-09-09 00:02:17.083,29535,1,S
2026-09-09 00:02:17.083,29535,1,S
2026-09-09 00:02:17.110,29535,1,S
2026-09-09 00:02:17.110,29530,1,S
2026-09-09 00:02:17.110,29530,1,S
2026-09-09 00:02:17.110,29535,1,S
2026-09-09 00:02:17.112,29535,1,S
2026-09-09 00:02:18.158,29535,1,B
2026-09-09 00:02:18.159,29535,1,B
2026-09-09 00:02:18.639,29535,1,B
2026-09-09 00:02:18.652,29535,1,B
2026-09-09 00:02:18.687,29535,1,B
2026-09-09 00:02:18.687,29535,1,B
2026-09-09 00:02:18.687,29535,1,B
2026-09-09 00:02:19.016,29535,1,S
2026-09-09 00:02:19.042,29535,1,S
2026-09-09 00:02:19.042,29535,1,S
2026-09-09 00:02:19.046,29535,1,S
2026-09-09 00:02:19.685,29535,1,B
2026-09-09 00:02:20.254,29535,1,S
2026-09-09 00:02:20.280,29535,1,B
2026-09-09 00:02:20.280,29535,1,B
2026-09-09 00:02:20.416,29535,1,S
2026-09-09 00:02:20.575,29535,1,S
2026-09-09 00:02:20.749,29535,1,B
2026-09-09 00:02:21.355,29535,1,S
2026-09-09 00:02:21.378,29535,1,S
2026-09-09 00:02:21.492,29535,1,S
2026-09-09 00:02:22.126,29530,1,S
2026-09-09 00:02:22.127,29530,1,S
2026-09-09 00:02:22.162,29530,1,B
2026-09-09 00:02:23.316,29530,1,S
2026-09-09 00:02:23.316,29530,1,S
2026-09-09 00:02:23.316,29530,1,S
2026-09-09 00:02:23.316,29530,1,S
2026-09-09 00:02:23.316,29530,1,S
2026-09-09 00:02:23.375,29535,1,B
2026-09-09 00:02:23.677,29535,1,B
2026-09-09 00:02:23.999,29535,1,B
2026-09-09 00:02:24.136,29535,1,B
2026-09-09 00:02:24.491,29535,1,S
2026-09-09 00:02:24.559,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29535,1,S
2026-09-09 00:02:25.282,29530,1,S
2026-09-09 00:02:25.282,29530,1,S
2026-09-09 00:02:25.282,29530,1,S
2026-09-09 00:02:25.282,29530,1,S
2026-09-09 00:02:25.282,29530,1,S
2026-09-09 00:02:25.412,29535,1,B
2026-09-09 00:02:25.412,29535,1,B
2026-09-09 00:02:25.412,29535,1,B
2026-09-09 00:02:25.412,29535,1,B
2026-09-09 00:02:25.412,29535,1,B
2026-09-09 00:02:26.708,29530,3,S
2026-09-09 00:02:26.717,29530,1,S
2026-09-09 00:02:26.717,29530,1,S
2026-09-09 00:02:26.717,29530,1,S
2026-09-09 00:02:26.717,29530,1,S
2026-09-09 00:02:26.717,29530,1,S
2026-09-09 00:02:27.689,29530,1,S
2026-09-09 00:02:27.951,29535,1,B
2026-09-09 00:02:28.534,29535,1,B
2026-09-09 00:02:28.654,29535,3,S
2026-09-09 00:02:28.813,29530,1,S
2026-09-09 00:02:29.030,29530,1,S
2026-09-09 00:02:29.030,29530,1,S
2026-09-09 00:02:29.295,29530,1,S
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.312,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.465,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.576,29535,1,B
2026-09-09 00:02:29.868,29535,1,B
2026-09-09 00:02:29.868,29535,1,B
2026-09-09 00:02:29.868,29535,1,B
2026-09-09 00:02:29.868,29535,1,B
2026-09-09 00:02:29.868,29535,1,B
2026-09-09 00:02:30.458,29535,1,B
2026-09-09 00:02:30.859,29535,1,B
2026-09-09 00:02:31.060,29535,1,S
2026-09-09 00:02:31.591,29535,1,B
2026-09-09 00:02:31.821,29535,1,S
2026-09-09 00:02:32.479,29535,2,S
2026-09-09 00:02:32.479,29535,3,S
2026-09-09 00:02:32.480,29535,1,S
2026-09-09 00:02:32.570,29535,4,S
2026-09-09 00:02:32.582,29535,1,S
2026-09-09 00:02:33.005,29535,1,S
2026-09-09 00:02:34.423,29530,1,B
2026-09-09 00:02:34.423,29530,1,S
2026-09-09 00:02:34.423,29530,1,S
2026-09-09 00:02:35.147,29530,1,B
2026-09-09 00:02:35.626,29530,1,S
2026-09-09 00:02:35.767,29530,1,S
2026-09-09 00:02:36.772,29530,1,B
2026-09-09 00:02:36.772,29530,1,B
2026-09-09 00:02:36.773,29530,1,B
2026-09-09 00:02:37.603,29535,1,B
2026-09-09 00:02:37.609,29535,1,B
2026-09-09 00:02:37.795,29535,1,B
2026-09-09 00:02:37.795,29535,1,B
2026-09-09 00:02:37.812,29535,1,B
2026-09-09 00:02:37.812,29535,1,B
2026-09-09 00:02:37.849,29535,1,B
2026-09-09 00:02:37.850,29535,1,S
2026-09-09 00:02:37.850,29535,1,B
2026-09-09 00:02:40.293,29535,1,B
2026-09-09 00:02:41.377,29535,1,B
2026-09-09 00:02:41.378,29535,2,B
2026-09-09 00:02:41.378,29535,1,B
2026-09-09 00:02:41.379,29535,1,B
2026-09-09 00:02:41.379,29535,2,B
2026-09-09 00:02:41.411,29535,1,S
2026-09-09 00:02:41.484,29535,1,B
2026-09-09 00:02:41.484,29535,2,B
2026-09-09 00:02:41.484,29535,3,B
2026-09-09 00:02:41.487,29535,1,B
2026-09-09 00:02:41.513,29535,1,B
2026-09-09 00:02:41.649,29535,1,S
2026-09-09 00:02:41.649,29535,1,S
2026-09-09 00:02:41.795,29535,1,S
2026-09-09 00:02:41.861,29535,1,B
2026-09-09 00:02:41.879,29540,1,B
2026-09-09 00:02:41.927,29535,1,S
2026-09-09 00:02:41.927,29535,1,S
2026-09-09 00:02:41.927,29535,5,S
2026-09-09 00:02:41.928,29535,1,S
2026-09-09 00:02:41.990,29535,1,S
2026-09-09 00:02:42.107,29535,1,S
2026-09-09 00:02:42.304,29535,1,B
2026-09-09 00:02:42.305,29535,1,B
2026-09-09 00:02:42.587,29535,1,S
2026-09-09 00:02:42.861,29540,1,B
2026-09-09 00:02:42.900,29540,1,B
2026-09-09 00:02:42.900,29540,1,B
2026-09-09 00:02:42.900,29540,1,B
2026-09-09 00:02:42.908,29540,1,S
2026-09-09 00:02:42.932,29535,1,S
2026-09-09 00:02:42.984,29540,1,B
2026-09-09 00:02:42.995,29540,1,B
2026-09-09 00:02:42.996,29540,1,B
2026-09-09 00:02:42.996,29540,1,B
2026-09-09 00:02:43.050,29540,2,B
2026-09-09 00:02:43.050,29540,1,B
2026-09-09 00:02:43.051,29540,1,S
2026-09-09 00:02:43.210,29540,1,S
2026-09-09 00:02:43.338,29540,1,S
2026-09-09 00:02:43.523,29540,1,B
2026-09-09 00:02:43.525,29540,1,B
2026-09-09 00:02:43.525,29540,1,B
2026-09-09 00:02:43.579,29540,1,B
