timestamp,open,high,low,close,volume
2026-07-31 15:55:00,94.6400,94.7500,94.5600,94.6100,1296394
2026-07-31 15:50:00,94.5400,94.7050,94.5300,94.6300,685744
2026-07-31 15:45:00,94.4500,94.5600,94.4250,94.5500,243213
2026-07-31 15:40:00,94.4900,94.5200,94.3700,94.4450,322033
2026-07-31 15:35:00,94.3875,94.5000,94.3850,94.4950,181030
2026-07-31 15:30:00,94.5050,94.5150,94.3200,94.3850,164729
2026-07-31 15:25:00,94.5000,94.5600,94.4750,94.5150,199842
2026-07-31 15:20:00,94.6200,94.6500,94.5100,94.5100,140433
2026-07-31 15:15:00,94.4200,94.7000,94.4200,94.6200,361917
2026-07-31 15:10:00,94.3700,94.4600,94.3700,94.4150,92337
2026-07-31 15:05:00,94.3750,94.3950,94.2600,94.3800,81349
2026-07-31 15:00:00,94.3700,94.4800,94.3500,94.3700,101768
2026-07-31 14:55:00,94.4350,94.4550,94.3600,94.3750,90081
2026-07-31 14:50:00,94.4500,94.5000,94.4300,94.4400,133468
2026-07-31 14:45:00,94.3700,94.4500,94.3500,94.4500,142004
2026-07-31 14:40:00,94.2900,94.4150,94.2800,94.3800,78231
2026-07-31 14:35:00,94.3800,94.4390,94.3000,94.3000,81965
2026-07-31 14:30:00,94.3305,94.4000,94.3305,94.3800,65487
2026-07-31 14:25:00,94.3700,94.4000,94.3400,94.3400,59274
2026-07-31 14:20:00,94.2350,94.4000,94.2350,94.3800,70524
2026-07-31 14:15:00,94.2400,94.3050,94.2300,94.2300,81623
2026-07-31 14:10:00,94.2600,94.2900,94.1600,94.2300,64241
2026-07-31 14:05:00,94.2800,94.3650,94.2400,94.2500,72867
2026-07-31 14:00:00,94.2850,94.3700,94.2500,94.2900,73532
2026-07-31 13:55:00,94.3300,94.3950,94.2650,94.3000,68858
2026-07-31 13:50:00,94.2200,94.3500,94.2000,94.3400,60384
2026-07-31 13:45:00,94.3300,94.3500,94.2100,94.2200,114495
2026-07-31 13:40:00,94.3900,94.4100,94.3200,94.3390,73159
2026-07-31 13:35:00,94.5500,94.6204,94.3600,94.3800,120863
2026-07-31 13:30:00,94.5700,94.6100,94.4500,94.5600,71034
2026-07-31 13:25:00,94.5100,94.6000,94.4700,94.5700,64959
2026-07-31 13:20:00,94.2850,94.5200,94.2850,94.5050,94129
